"date","temp","tmin","tmax"
2010-03-30,8.651,2.249,14.84
2010-03-31,6.694,2.079,8.26
2010-04-01,4.546,0.226,8.11
2010-04-02,6.463,-1.581,11.24
2010-04-03,10.299,3.767,12.97
2010-04-04,7.495,4.047,10.38
2010-04-05,8.26,0.406,10.96
2010-04-06,10.448,-2.248,16.37
2010-04-07,13.887,-0.906,20.35
2010-04-08,11.015,5.66,14.02
2010-04-09,12.971,7.07,16.33
2010-04-10,11.511,3.723,15.23
2010-04-11,7.613,1.637,10.53
2010-04-12,5.79,2.839,7.75
2010-04-13,8.139,0.657,12.01
2010-04-14,7.326,-1.079,9.93
2010-04-15,7.257,2.96,9.28
2010-04-16,9.223,1.852,12.35
2010-04-17,12.358,4.307,16.72
2010-04-18,12.944,1.481,17.69
2010-04-19,15.304,5.214,20.13
2010-04-20,12.77,3.316,16.3
2010-04-21,14.779,4.766,18.26
2010-04-22,12.646,2.408,17.31
2010-04-23,13.39,4.786,17.45
2010-04-24,16.84,2.446,21.83
2010-04-25,17.782,3.521,23.66
2010-04-26,17.516,10.35,20.35
2010-04-27,16.626,7.55,20.45
2010-04-28,18.058,4.847,24.02
2010-04-29,19.909,4.613,26.05
2010-04-30,16.493,11.44,20.7
2010-05-01,12.482,9.73,14.08
2010-05-02,9.834,7.31,10.85
2010-05-03,9.943,6.787,12.76
2010-05-04,9.479,7.75,10.8
2010-05-05,7.449,6.307,8.48
2010-05-06,7.791,5.488,9.17
2010-05-07,8.793,4.466,12.22
2010-05-08,13.201,5.297,17.36
2010-05-09,12.599,7.85,16.25
2010-05-10,13.56,9,17.32
2010-05-11,12.46,7.47,18.74
2010-05-12,12.539,7.13,17.02
2010-05-13,8.191,6.444,10.34
2010-05-14,8.628,6.322,10.38
2010-05-15,8.204,6.521,9.03
2010-05-16,9.881,4.629,12.98
2010-05-17,10.831,2.411,14.51
2010-05-18,13.007,7.54,14.99
2010-05-19,10.558,4.656,14.18
2010-05-20,9.603,7.19,11.44
2010-05-21,12.979,8.86,15.47
2010-05-22,17.153,8.01,21.37
2010-05-23,19.339,7.51,23.36
2010-05-24,21.008,7.75,26.24
2010-05-25,22.396,10.43,27.81
2010-05-26,19.013,13.23,24.33
2010-05-27,15.137,8.93,18.22
2010-05-28,16.263,7.08,19.87
2010-05-29,18.039,12.02,22.75
2010-05-30,14.428,11.28,16.81
2010-05-31,12.705,8.97,14.61
2010-06-01,13.067,5.103,16.59
2010-06-02,13.593,9.72,16.43
2010-06-03,13.185,10.71,16.18
2010-06-04,19.262,11.03,23.82
2010-06-05,22.959,9.11,28.5
2010-06-06,21.774,12.28,26.25
2010-06-07,17.695,11.7,20.24
2010-06-08,18.756,10.3,23.88
2010-06-09,21.867,13.4,27.37
2010-06-10,25.547,14.33,30.63
2010-06-11,21.946,17.26,26.09
2010-06-12,18.192,15.4,20.72
2010-06-13,17.024,13.41,20.53
2010-06-14,18.856,13.3,22.15
2010-06-15,17.381,13.31,20.08
2010-06-16,14.282,12.33,17.38
2010-06-17,15.123,11.78,18.97
2010-06-18,14.457,10.41,16.43
2010-06-19,11.481,7.74,14.25
2010-06-20,10.18,7.32,12.19
2010-06-21,12.33,8.67,15.31
2010-06-22,14.56,6.436,18.06
2010-06-23,17.539,5.304,21.56
2010-06-24,19.339,7.18,23.42
2010-06-25,21.203,9.09,25.26
2010-06-26,22.742,10.1,27.15
2010-06-27,23.897,11.89,28.23
2010-06-28,24.446,12.39,28.7
2010-06-29,24.423,13.46,28.42
2010-06-30,24.556,15.28,28.27
2010-07-01,24.795,13.68,29.36
2010-07-02,26.705,14,32.27
2010-07-03,22.97,17.02,31.64
2010-07-04,22.681,17.71,26.42
2010-07-05,23.865,16.14,26.79
2010-07-06,21.622,15.81,24.03
2010-07-07,21.835,10.77,25.86
2010-07-08,24.957,10.62,30.88
2010-07-09,26.839,14.36,31.91
2010-07-10,26.787,15.84,33.78
2010-07-11,25.177,16.83,30.98
2010-07-12,24.09,15.47,32.72
2010-07-13,24.385,14.59,29.32
2010-07-14,27.889,16.64,34.06
2010-07-15,22.911,17.02,26.52
2010-07-16,26.225,13.28,32.17
2010-07-17,19.377,16.64,22.2
2010-07-18,21.013,12.65,24.48
2010-07-19,22.195,11.83,26.55
2010-07-20,24.604,11.04,30.43
2010-07-21,26.635,14.06,32.22
2010-07-22,20.497,16.05,26.04
2010-07-23,16.215,12.84,18.55
2010-07-24,15.296,10.17,18.21
2010-07-25,17.588,7.36,20.97
2010-07-26,17.747,11.47,20.93
2010-07-27,20.055,13.02,23.92
2010-07-28,16.503,10.43,18.87
2010-07-29,15.725,13.05,18.63
2010-07-30,16.818,9.89,20.56
2010-07-31,20.173,7.29,25.68
2010-08-01,23.196,10.84,29.41
2010-08-02,17.816,15.81,20.41
2010-08-03,18.77,12.13,21.97
2010-08-04,19.428,8.62,23.14
2010-08-05,15.346,12.86,18.63
2010-08-06,17.655,10.56,20.71
2010-08-07,19.416,7.36,24.22
2010-08-08,18.759,12.14,22.4
2010-08-09,21.873,11.49,26.29
2010-08-10,23.088,12.76,27.5
2010-08-11,22.749,16.63,26.36
2010-08-12,18.315,15.01,21.76
2010-08-13,19.342,12.62,22.71
2010-08-14,16.643,11.6,19.76
2010-08-15,14.643,11.05,16.96
2010-08-16,11.943,10.4,12.65
2010-08-17,16.154,11.79,19.18
2010-08-18,16.594,12.13,18.85
2010-08-19,19.235,14.12,22.81
2010-08-20,22.27,13.83,25.82
2010-08-21,24.221,16.26,29.65
2010-08-22,24.532,14.57,29.68
2010-08-23,20.487,16.48,23.83
2010-08-24,19.597,15.69,24.04
2010-08-25,19.633,9.39,23.84
2010-08-26,24.14,12.2,30.04
2010-08-27,19.287,15.83,22.44
2010-08-28,13.697,9.73,16.72
2010-08-29,14.664,8.7,17.59
2010-08-30,11.608,9.67,13.19
2010-08-31,14.558,7.97,17.4
2010-09-01,15.015,6.121,18.88
2010-09-02,16.386,6.072,21.03
2010-09-03,18.713,9.32,23.1
2010-09-04,18.669,8.78,22.26
2010-09-05,17.922,8.72,22.03
2010-09-06,16.479,9.21,19.64
2010-09-07,14.807,11.54,16.77
2010-09-08,17.159,11.21,20.52
2010-09-09,15.801,7.79,19.28
2010-09-10,17.836,10.46,21.86
2010-09-11,17.848,7.29,22.51
2010-09-12,18.723,7.7,24.2
2010-09-13,15.879,7.92,18.64
2010-09-14,15.278,4.818,20.17
2010-09-15,15.066,7.39,16.9
2010-09-16,14.72,9.14,17.1
2010-09-17,15.431,9.37,18.27
2010-09-18,13.69,5.542,16.62
2010-09-19,14.581,3.797,18.33
2010-09-20,16.068,2.994,21.91
2010-09-21,16.988,5.676,23.22
2010-09-22,18.287,5.509,23.77
2010-09-23,18.136,7.71,23.52
2010-09-24,13.378,9.67,17.69
2010-09-25,10.827,7.39,11.86
2010-09-26,10.093,5.354,11.89
2010-09-27,9.961,3.793,13.94
2010-09-28,10.438,5.258,13.14
2010-09-29,12.928,5.876,16.85
2010-09-30,12.765,6.477,15.2
2010-10-01,14.627,6.869,17.72
2010-10-02,15.882,7.05,20.58
2010-10-03,16.988,7.04,23.76
2010-10-04,17.072,8.37,22.35
2010-10-05,16.467,9.05,19.57
2010-10-06,14.86,9.12,20.81
2010-10-07,12.877,9.27,14.48
2010-10-08,13.503,8.48,15.76
2010-10-09,13.083,10.44,14.5
2010-10-10,11.068,7.58,12.05
2010-10-11,9.393,2.411,12.55
2010-10-12,9.527,1.811,14.56
2010-10-13,8.722,2.116,9.91
2010-10-14,9.983,7.06,11.93
2010-10-15,8.281,5.992,9.48
2010-10-16,6.11,5.284,6.639
2010-10-17,6.58,5.215,7.59
2010-10-18,6.785,1.908,8.63
2010-10-19,5.365,-1.045,8.74
2010-10-20,6.038,3.707,8.21
2010-10-21,6.325,-1.612,9.09
2010-10-22,3.247,-3.689,6.76
2010-10-23,8.847,4.576,12.78
2010-10-24,5.862,4.392,10.17
2010-10-25,5.598,2.776,6.402
2010-10-26,6.409,1.137,8.87
2010-10-27,6.953,-2.192,12.19
2010-10-28,8.969,1.084,13.48
2010-10-29,8.657,-0.071,15.61
2010-10-30,10.043,2.223,13.83
2010-10-31,9.919,5.246,12.48
2010-11-01,12.188,5.552,15.81
2010-11-02,11.048,3.168,12.41
2010-11-03,10.801,2.674,14.3
2010-11-04,14.373,7.93,17.34
2010-11-05,12.426,5.719,16.63
2010-11-06,12.882,6.251,15.45
2010-11-07,7.435,3.947,10.09
2010-11-08,4.612,0.908,5.784
2010-11-09,6.96,1.658,9.7
2010-11-10,7.781,3.35,10.32
2010-11-11,6.962,1.537,8.82
2010-11-12,11.215,6.395,12.61
2010-11-13,14.988,4.328,17.02
2010-11-14,12.471,2.408,16.69
2010-11-15,8.154,4.283,10.6
2010-11-16,3.903,2.96,4.651
2010-11-17,3.994,1.364,4.468
2010-11-18,4.171,-0.354,5.422
2010-11-19,5.636,-0.555,8.16
2010-11-20,1.965,-0.022,3.56
2010-11-21,2.434,0.948,2.985
2010-11-22,3.545,2.19,4.536
2010-11-23,2.386,0.571,3.367
2010-11-24,2.151,0.074,3.501
2010-11-25,2.753,-1.197,4.951
2010-11-26,-0.963,-4.822,1.475
2010-11-27,-5.204,-10.3,-4.044
2010-11-28,-2.185,-5.154,-0.158
2010-11-29,0.641,-12.39,2.748
2010-11-30,-6.305,-13.6,-3.317
2010-12-01,-3.257,-3.832,-2.885
2010-12-02,-3.67,-9.85,-2.204
2010-12-03,-6.244,-8.26,-4.786
2010-12-04,-3.112,-8.06,-0.261
2010-12-05,-3.092,-7.37,-1.26
2010-12-06,0.752,-1.472,2.083
2010-12-07,4.679,1.712,7.19
2010-12-08,4.104,0.719,7.45
2010-12-09,1.582,-2.63,5.643
2010-12-10,-0.526,-2.593,0.778
2010-12-11,3.425,-1.873,5.707
2010-12-12,1.297,-1.157,2.916
2010-12-13,-1.185,-8.03,0.363
2010-12-14,-3.888,-8.25,-2.383
2010-12-15,-4.481,-7.78,-3.739
2010-12-16,-4.402,-6.863,-2.8
2010-12-17,-1.638,-6.543,-0.386
2010-12-18,-3.922,-12.47,-1.496
2010-12-19,-3.108,-10.6,4.866
2010-12-20,5.516,1.434,6.817
2010-12-21,1.673,0.587,3.222
2010-12-22,2.699,0.957,3.732
2010-12-23,1.438,0.206,2.243
2010-12-24,-0.382,-2.22,2.022
2010-12-25,-3.876,-7.11,-2.431
2010-12-26,-6.44,-12.88,-4.188
2010-12-27,-7.673,-11.05,-4.74
2010-12-28,-2.797,-6.69,-1.579
2010-12-29,0.395,-2.146,1.515
2010-12-30,0.915,-0.508,1.937
2010-12-31,-0.469,-1.338,0.142
2011-01-01,0.01,-1.408,0.799
2011-01-02,0.183,-4.554,0.802
2011-01-03,-1.687,-7.48,0.241
2011-01-04,-3.63,-5.911,-2.737
2011-01-05,-0.663,-4.973,1.322
2011-01-06,3.424,-4.11,5.063
2011-01-07,6.513,3.227,9.2
2011-01-08,8.456,2.711,11.8
2011-01-09,4.349,0.77,5.666
2011-01-10,3.217,2.074,4.404
2011-01-11,3.564,2.052,4.698
2011-01-12,4.61,3.453,5.174
2011-01-13,9.086,4.752,10.38
2011-01-14,9.067,4.192,10.14
2011-01-15,8.763,0.338,11.06
2011-01-16,2.447,-1.363,7.14
2011-01-17,1.973,-3.204,6.154
2011-01-18,1.462,-1.216,3.584
2011-01-19,2.886,-2.696,3.735
2011-01-20,-1.362,-3.969,1.082
2011-01-21,-1.61,-3.34,-0.596
2011-01-22,-3.292,-4.331,-2.912
2011-01-23,-3.241,-8.29,-1.336
2011-01-24,-2.562,-9.87,0.659
2011-01-25,-0.037,-4.031,2.02
2011-01-26,1.262,-2.336,2.712
2011-01-27,1.016,-1.401,1.585
2011-01-28,-0.326,-2.106,0.039
2011-01-29,-0.171,-2.986,1.367
2011-01-30,-3.766,-4.615,-3.098
2011-01-31,-3.462,-4.533,-3.209
2011-02-01,-3.649,-5.039,-3.019
2011-02-02,-2.397,-5.59,-0.165
2011-02-03,-3.527,-8.53,-0.535
2011-02-04,4.515,-2.514,9.63
2011-02-05,5.853,-1.429,9.42
2011-02-06,5.515,-4.044,11.48
2011-02-07,5.881,-5.168,11.85
2011-02-08,7.214,-4.903,13.11
2011-02-09,2.87,-4.484,7.84
2011-02-10,5.542,-5.739,11.12
2011-02-11,8.205,-0.432,13.1
2011-02-12,6.556,-3.758,11.29
2011-02-13,7.665,0.23,11.9
2011-02-14,7.066,-2.144,12.76
2011-02-15,4.898,-0.057,6.666
2011-02-16,3.473,-0.53,4.607
2011-02-17,4.829,1.362,7.16
2011-02-18,4.467,0.865,6.791
2011-02-19,5.447,1.149,8.94
2011-02-20,1.748,0.903,2.96
2011-02-21,4.023,1.252,5.816
2011-02-22,1.378,-1.977,2.261
2011-02-23,0.891,-5.544,4.076
2011-02-24,-0.172,-2.747,1.396
2011-02-25,4.834,0.983,8.37
2011-02-26,4.298,2.312,6.389
2011-02-27,4.407,3.054,6.34
2011-02-28,3.775,-0.476,4.719
2011-03-01,4.724,1.396,7.33
2011-03-02,3.993,-0.199,7.2
2011-03-03,1.831,-2.202,4.924
2011-03-04,3.13,-4.643,6.555
2011-03-05,2.001,-5.256,5.715
2011-03-06,3.896,-3.105,7.68
2011-03-07,3.542,-3.7,7.37
2011-03-08,6.393,-5.426,11.67
2011-03-09,8.198,-2.531,12.84
2011-03-10,10.275,2.409,14.29
2011-03-11,7.431,-1.864,12.8
2011-03-12,7.502,-3.54,11.85
2011-03-13,9.674,5.338,12.68
2011-03-14,13.28,3.655,17.43
2011-03-15,11.603,-0.968,17.57
2011-03-16,11.157,7.1,13.44
2011-03-17,7.795,6.26,8.52
2011-03-18,7.846,4.682,10.45
2011-03-19,4.384,0.822,5.695
2011-03-20,6.376,-0.056,9.54
2011-03-21,7.233,-1.754,10.37
2011-03-22,8.196,-3.626,13.12
2011-03-23,11.61,-1.193,16.55
2011-03-24,12.416,-1.301,17.63
2011-03-25,13.521,0.277,19.17
2011-03-26,11.253,2.291,15.55
2011-03-27,10.851,3.951,14.52
2011-03-28,9.448,5.039,12.78
2011-03-29,10.229,2.839,16.56
2011-03-30,10.807,6.346,14
2011-03-31,10.021,4.475,12.6
2011-04-01,15.676,7.35,18.63
2011-04-02,15.926,3.45,22.23
2011-04-03,17.06,3.714,21.6
2011-04-04,9.496,5.435,13.01
2011-04-05,12.794,1.404,18.85
2011-04-06,16.81,6.125,20.87
2011-04-07,18.556,5.442,24.24
2011-04-08,17.329,7.26,21.54
2011-04-09,18.003,6.144,23.27
2011-04-10,17.166,6.21,21.97
2011-04-11,17.55,4.063,22.78
2011-04-12,10.498,4.234,15.38
2011-04-13,8.204,-0.312,11.31
2011-04-14,8.764,2.52,12.01
2011-04-15,9.646,-0.066,13.04
2011-04-16,10.844,0.181,14.97
2011-04-17,12.401,-0.038,17.16
2011-04-18,14.6,-0.093,20.21
2011-04-19,15.881,1.201,20.9
2011-04-20,17.396,2.832,23.13
2011-04-21,17.856,4.13,22.81
2011-04-22,17.572,3.052,22.67
2011-04-23,16.773,2.897,20.86
2011-04-24,15.761,9.1,19.91
2011-04-25,17.67,5.688,21.94
2011-04-26,14.975,6.399,18.16
2011-04-27,12.282,5.146,16.39
2011-04-28,12.65,3.556,17.1
2011-04-29,13.863,7.23,17.79
2011-04-30,13.712,3.234,20.11
2011-05-01,13.987,3.63,20.01
2011-05-02,15.304,4.474,20.88
2011-05-03,10.731,6.143,14.07
2011-05-04,11.451,1.482,15.57
2011-05-05,13.711,0.598,18.92
2011-05-06,17.556,1.819,23.66
2011-05-07,19.375,5.162,25.73
2011-05-08,19.525,6.91,25.12
2011-05-09,19.95,5.682,25.36
2011-05-10,19.745,5.495,26.11
2011-05-11,20.617,8.81,24.88
2011-05-12,15.271,9.52,17.92
2011-05-13,17.46,9.2,21.61
2011-05-14,13.396,7.66,16.77
2011-05-15,10.797,5.219,13.64
2011-05-16,12.14,5.58,15.62
2011-05-17,15.809,5.683,20.91
2011-05-18,19.209,5.447,24.53
2011-05-19,19.339,11.66,24.24
2011-05-20,19.612,9.86,23.97
2011-05-21,20.604,8.06,25.24
2011-05-22,19.126,9.29,23.32
2011-05-23,20.139,11.5,24.29
2011-05-24,20.852,8.48,25.51
2011-05-25,19.38,9.89,24.07
2011-05-26,21.255,8.68,28.06
2011-05-27,12.168,7.52,16.34
2011-05-28,15.416,4.234,20.07
2011-05-29,19.226,4.814,25.46
2011-05-30,22.54,6.831,28.31
2011-05-31,14.599,7.32,18.13
2011-06-01,10.458,7.17,12.32
2011-06-02,14.496,9.52,18.35
2011-06-03,17.48,12.54,20.66
2011-06-04,20.381,11.4,26.02
2011-06-05,18.749,12.42,24.98
2011-06-06,17.932,11.72,22.58
2011-06-07,19.299,9.56,24.04
2011-06-08,13.307,10.48,14.76
2011-06-09,12.997,7.24,15.42
2011-06-10,16.003,4.237,20.53
2011-06-11,14.176,9.19,16.26
2011-06-12,17.936,7.44,22.18
2011-06-13,17.509,12.25,20.27
2011-06-14,20.118,13.14,24.22
2011-06-15,21.697,10.74,25.99
2011-06-16,20.183,13.37,26.42
2011-06-17,19.022,11.84,24.85
2011-06-18,13.626,9.47,16.64
2011-06-19,14.039,8.17,17.22
2011-06-20,18.713,8.23,22.21
2011-06-21,20.748,10.27,27.55
2011-06-22,18.71,13,25.47
2011-06-23,16.476,13.08,19.84
2011-06-24,16.464,11.72,18.55
2011-06-25,17.822,6.205,22.44
2011-06-26,23.447,9.49,29.13
2011-06-27,25.948,11.19,32.02
2011-06-28,27.493,15.07,32.88
2011-06-29,20.015,15.52,22.98
2011-06-30,17.438,13.44,20.25
2011-07-01,16.786,10.33,19.54
2011-07-02,16.811,5.696,20.44
2011-07-03,18.744,4.823,23.3
2011-07-04,21.675,6.182,27.96
2011-07-05,23.617,9.55,28.13
2011-07-06,22.138,11.58,26.39
2011-07-07,20.672,14.53,27.32
2011-07-08,19.878,11.67,24.02
2011-07-09,22.987,13.42,29.63
2011-07-10,19.698,14.04,23.01
2011-07-11,23.03,11.31,27.7
2011-07-12,25.632,12.61,32.69
2011-07-13,17.944,13.77,21.21
2011-07-14,16.341,12.05,19.81
2011-07-15,18.157,7.04,22.13
2011-07-16,20.558,5.764,26.08
2011-07-17,14.129,9.47,18.95
2011-07-18,16.295,7.98,19.91
2011-07-19,14.716,6.995,20.41
2011-07-20,13.064,10.27,17.02
2011-07-21,14.68,9,19.94
2011-07-22,16.663,12.59,21.36
2011-07-23,16.514,11.46,19.16
2011-07-24,13.466,8.51,15.99
2011-07-25,16.943,8.26,21.5
2011-07-26,18.45,8.3,23.19
2011-07-27,18.853,12.59,23.14
2011-07-28,17.262,12.72,21.5
2011-07-29,19.429,10.73,25.77
2011-07-30,19.226,12.25,22.02
2011-07-31,19.196,10.73,23.17
2011-08-01,19.93,8.5,25.11
2011-08-02,23.862,9.98,29.5
2011-08-03,20.875,15.33,24.49
2011-08-04,22.889,17.05,27.15
2011-08-05,21.592,15.48,26.13
2011-08-06,20.289,14.51,24.22
2011-08-07,18.045,14.4,21.57
2011-08-08,17.507,12.13,21.31
2011-08-09,15.688,11.65,18.75
2011-08-10,17.226,7.98,20.93
2011-08-11,19.574,6.437,25.41
2011-08-12,21.008,10.5,25.93
2011-08-13,21.888,14.53,26.87
2011-08-14,21.809,13.24,26.77
2011-08-15,19.247,14.79,22.66
2011-08-16,21.848,14.1,26.36
2011-08-17,24.188,12.17,29.63
2011-08-18,25.264,16.51,29.39
2011-08-19,26.004,17.65,30.3
2011-08-20,27.034,16.47,32.02
2011-08-21,27.117,14.87,32.95
2011-08-22,28.23,15.3,34.58
2011-08-23,27.804,17.39,32.59
2011-08-24,25.525,15.39,32.26
2011-08-25,22.619,15.27,29.27
2011-08-26,22.291,12.57,30.27
2011-08-27,13.989,8.68,17.27
2011-08-28,17.043,5.969,22.1
2011-08-29,17.068,7.64,20.88
2011-08-30,18.538,9.63,22.41
2011-08-31,19.897,6.796,25.53
2011-09-01,21.052,13.71,25.82
2011-09-02,22.241,14.43,28.18
2011-09-03,23.397,13.26,29.28
2011-09-04,18.605,16.22,21.3
2011-09-05,17.542,11.92,19.98
2011-09-06,17.46,7.14,21.42
2011-09-07,18.067,11.82,19.78
2011-09-08,19.326,13.84,22.71
2011-09-09,21.885,15.03,26.42
2011-09-10,22.913,12.04,28.27
2011-09-11,22.495,12.9,26.95
2011-09-12,20.718,13.01,24.64
2011-09-13,21.636,11.22,25.87
2011-09-14,17.48,12.54,19.81
2011-09-15,17.149,8.58,21.09
2011-09-16,19.283,7.49,25.91
2011-09-17,17.719,13.63,21.08
2011-09-18,10.194,6.004,15.29
2011-09-19,10.278,6.511,13.56
2011-09-20,12.603,6.499,16.86
2011-09-21,15.603,4.623,21.29
2011-09-22,15.813,8.37,21.21
2011-09-23,16.985,8.68,20.64
2011-09-24,15.941,6.943,22.78
2011-09-25,19.172,9.33,25.3
2011-09-26,18.633,7.18,24.71
2011-09-27,18.598,7.59,23.91
2011-09-28,19.044,7.96,23.6
2011-09-29,15.301,8.24,19.06
2011-09-30,16.618,11.06,20.61
2011-10-01,16.125,9,23.09
2011-10-02,16.567,9.35,22.58
2011-10-03,17.926,7.73,24.09
2011-10-04,17.585,7.1,23
2011-10-05,17.142,6.397,21.97
2011-10-06,16.153,8.32,19.79
2011-10-07,8.586,6.082,10.23
2011-10-08,7.437,5.862,8.81
2011-10-09,10.059,5.762,12.63
2011-10-10,14.001,8.36,18.49
2011-10-11,14.993,10.52,18.29
2011-10-12,13.094,6.36,15.68
2011-10-13,13.938,9.78,16.39
2011-10-14,10.575,6.534,13.09
2011-10-15,6.984,2.095,8.93
2011-10-16,8.852,3.903,10.81
2011-10-17,10.462,3.66,13.5
2011-10-18,11.823,4.775,16.42
2011-10-19,6.876,1.455,13.78
2011-10-20,7.605,0.409,10.63
2011-10-21,5.293,-1.61,8.71
2011-10-22,5.078,-2.207,8.98
2011-10-23,2.31,-1.651,3.272
2011-10-24,6.261,1.95,10.26
2011-10-25,8.973,4.452,10.97
2011-10-26,12.124,3.077,15.67
2011-10-27,7.705,1.104,9.61
2011-10-28,8.446,2.718,14.16
2011-10-29,9.193,3.088,14.59
2011-10-30,11.626,3.967,15.68
2011-10-31,8.309,3.68,11.34
2011-11-01,8.406,6.973,10.38
2011-11-02,8.133,6.403,8.91
2011-11-03,7.224,5.767,8.73
2011-11-04,10.394,5.258,12.75
2011-11-05,10.208,5.981,13.4
2011-11-06,12.023,2.201,17.85
2011-11-07,9.836,6.353,12.18
2011-11-08,9.428,7.72,10.13
2011-11-09,8.855,1.598,11.71
2011-11-10,5.028,3.777,5.809
2011-11-11,5.169,3.962,5.86
2011-11-12,5.257,3.968,5.868
2011-11-13,4.606,3.126,5.156
2011-11-14,2.396,1.069,3.147
2011-11-15,0.867,-0.012,1.51
2011-11-16,2.004,-0.57,4.317
2011-11-17,5.305,-1.181,9.78
2011-11-18,4.076,-2.347,9.51
2011-11-19,0.632,-1.676,3.211
2011-11-20,1.477,-2.086,4.029
2011-11-21,3.019,-1.745,7.33
2011-11-22,0.739,-2.062,2.581
2011-11-23,0.392,-0.712,1.494
2011-11-24,0.294,-0.055,0.722
2011-11-25,1.665,-0.57,2.957
2011-11-26,3.453,-2.164,6.589
2011-11-27,2.903,-1.658,6.441
2011-11-28,5.025,-0.333,8.62
2011-11-29,5.64,0.846,8.61
2011-11-30,6.425,0.082,9.84
2011-12-01,7.06,1.01,10.16
2011-12-02,6.782,0.364,8.59
2011-12-03,6.029,3.271,7.2
2011-12-04,8.637,4.844,9.9
2011-12-05,5.168,2.024,9.14
2011-12-06,3.284,1.569,4.055
2011-12-07,5.128,3.462,6.867
2011-12-08,6.363,1.272,8.84
2011-12-09,8.621,1.537,9.65
2011-12-10,9.062,5.313,9.9
2011-12-11,6.303,1.678,8.21
2011-12-12,4.823,-0.317,5.662
2011-12-13,3.24,-0.914,5.584
2011-12-14,6.386,1.525,8.31
2011-12-15,4.325,1.082,5.81
2011-12-16,6.777,1.42,7.68
2011-12-17,0.508,-0.33,1.895
2011-12-18,-0.344,-2.358,0.332
2011-12-19,-1.499,-11.5,0.939
2011-12-20,-0.914,-5.613,0.894
2011-12-21,0.237,-0.209,1.098
2011-12-22,2.138,0.015,4.341
2011-12-23,4.132,2.927,5.212
2011-12-24,2.304,-0.256,5.364
2011-12-25,1.203,-4.159,4.067
2011-12-26,1.53,-4.093,4.986
2011-12-27,1.312,-4.159,5.573
2011-12-28,-1.143,-2.468,-0.665
2011-12-29,2.988,-1.085,4.203
2011-12-30,1.708,-0.316,4.129
2011-12-31,1.524,-0.463,3.537
2012-01-01,6.941,3.292,8.5
2012-01-02,5.833,2.459,7.36
2012-01-03,3.924,0.391,5.834
2012-01-04,4.781,1.391,6.871
2012-01-05,2.153,0.95,5.142
2012-01-06,2.976,0.666,3.731
2012-01-07,0.588,-1.193,3.08
2012-01-08,3.829,1.347,4.652
2012-01-09,3.124,0.117,4.46
2012-01-10,5.757,0.89,8.73
2012-01-11,1.892,1.239,2.661
2012-01-12,1.42,-0.65,2.663
2012-01-13,2.993,-2.568,6.728
2012-01-14,0.65,-5.102,2.396
2012-01-15,-0.011,-4.27,1.479
2012-01-16,-1.096,-5.94,0.863
2012-01-17,-1.012,-8.61,3.333
2012-01-18,-0.387,-8.42,3.63
2012-01-19,5.091,-0.943,8.15
2012-01-20,3.524,0.534,6.507
2012-01-21,4.479,2.088,6.445
2012-01-22,7.423,5.125,9
2012-01-23,6.022,3.783,7.47
2012-01-24,3.607,0.36,5.713
2012-01-25,1.817,0.05,2.544
2012-01-26,1.712,1.06,2.58
2012-01-27,3.773,1.685,4.58
2012-01-28,1.117,-0.408,2.119
2012-01-29,-0.519,-0.846,0.29
2012-01-30,-0.79,-1.946,-0.3
2012-01-31,-1.792,-5.013,-1.425
2012-02-01,-5.188,-6.444,-4.631
2012-02-02,-8.723,-9.27,-6.585
2012-02-03,-10.052,-14.21,-8.22
2012-02-04,-9.824,-15.98,-7.33
2012-02-05,-11.174,-17.2,-8.48
2012-02-06,-10.563,-16.23,-7.69
2012-02-07,-10.234,-15.83,-8.81
2012-02-08,-8.694,-11.34,-7.58
2012-02-09,-6.58,-15.42,-1.602
2012-02-10,-7.209,-9.57,-6.005
2012-02-11,-9.284,-10.32,-8.36
2012-02-12,-8.812,-14.69,-6.214
2012-02-13,-8.942,-17.93,-4.745
2012-02-14,-2.065,-6.431,0.023
2012-02-15,-0.255,-1.681,0.375
2012-02-16,2.358,-2.992,4.793
2012-02-17,0.496,-7.08,3.478
2012-02-18,2.951,-3.111,7.47
2012-02-19,2.603,0.065,3.874
2012-02-20,0.576,-4.558,1.95
2012-02-21,0.264,-9.91,4.904
2012-02-22,1.832,-9.72,10.01
2012-02-23,1.487,-5.616,3.698
2012-02-24,6.431,-2.363,14.6
2012-02-25,5.411,-0.949,10.16
2012-02-26,4.539,-1.466,5.38
2012-02-27,5.563,-2.16,8.82
2012-02-28,6.045,-4.143,11.57
2012-02-29,9.822,-1.607,14.99
2012-03-01,8.276,0.725,13.23
2012-03-02,10.4,-1.302,18.4
2012-03-03,10.52,-1.217,15.81
2012-03-04,7.715,1.3,11.51
2012-03-05,3.229,0.296,4.592
2012-03-06,3.449,-3.398,6.293
2012-03-07,4.901,-3.106,8.06
2012-03-08,4.192,0.016,5.91
2012-03-09,5.161,-2.123,8
2012-03-10,6.151,-4.569,10.93
2012-03-11,5.209,-1.073,8.84
2012-03-12,10.131,0.945,14.64
2012-03-13,11.695,1.653,16.48
2012-03-14,11.343,1.436,17
2012-03-15,12.329,-1.884,19.44
2012-03-16,13.402,-1.731,19.97
2012-03-17,11.852,-1.098,16.16
2012-03-18,5.533,2.144,9.62
2012-03-19,4.294,2.777,5.443
