"TIMESTAMP","netrad","netrad_method","netrad_approx","netrad_simple","netrad_energy_balance"
2005-06-06,50.65667,"Energy Balance",101.010509839896,83.0739,50.65667
2005-06-07,142.9932,"Energy Balance",215.149756440707,226.0328,142.9932
2005-06-08,152.3402,"Energy Balance",207.03278059527,245.8813,152.3402
2005-06-09,130.9972,"Energy Balance",188.426143713123,228.5381,130.9972
2005-06-10,142.87406,"Energy Balance",212.379247312389,254.8672,142.87406
2005-06-11,156.972512,"Energy Balance",206.458033929589,236.4957,156.972512
2005-06-12,101.7513914,"Energy Balance",156.494112155784,155.3328,101.7513914
2005-06-13,103.1038792,"Energy Balance",166.222707496407,148.6023,103.1038792
2005-06-14,57.681106,"Energy Balance",123.830643500126,87.1927,57.681106
2005-06-15,173.63964,"Energy Balance",258.741471788809,237.2391,173.63964
2005-06-16,140.41519,"Energy Balance",191.5141453753,203.5257,140.41519
2005-06-17,133.93824,"Energy Balance",205.868947943979,218.2516,133.93824
2005-06-18,151.6868,"Energy Balance",235.572330265361,252.3234,151.6868
2005-06-19,147.506527,"Energy Balance",215.485265352844,254.2624,147.506527
2005-06-20,147.40222,"Energy Balance",214.857897255761,255.1584,147.40222
2005-06-21,159.27096,"Energy Balance",202.385960602212,231.6636,159.27096
2005-06-22,125.90105,"Energy Balance",179.396251076936,205.5844,125.90105
2005-06-23,143.19069,"Energy Balance",208.999706704384,229.0197,143.19069
2005-06-24,164.0151,"Energy Balance",208.477659910189,217.6433,164.0151
2005-06-25,122.37681,"Energy Balance",166.065535964686,175.4256,122.37681
2005-06-26,155.78671,"Energy Balance",210.460595006419,230.7186,155.78671
2005-06-27,131.2989,"Energy Balance",194.803272499339,215.2367,131.2989
2005-06-28,145.6191,"Energy Balance",167.434005640972,189.1771,145.6191
2005-06-29,110.195519,"Energy Balance",153.807801641601,160.9587,110.195519
2005-06-30,92.95274,"Energy Balance",141.036813002079,129.6092,92.95274
2005-07-01,98.7144,"Energy Balance",151.003663733113,136.703,98.7144
2005-07-02,66.8635,"Energy Balance",117.345175797255,101.7513,66.8635
2005-07-03,155.191575,"Energy Balance",218.362903480845,238.8827,155.191575
2005-07-04,93.3668,"Energy Balance",107.095363879772,113.8816,93.3668
2005-07-05,111.6082,"Energy Balance",152.226861315484,176.7948,111.6082
2005-07-06,40.7792,"Energy Balance",108.491034453534,87.8052,40.7792
2005-07-07,30.5105,"Energy Balance",97.8905923974976,69.0795,30.5105
2005-07-08,55.54877,"Energy Balance",115.894567145892,96.4054,55.54877
2005-07-09,154.89335,"Energy Balance",225.914893501472,215.712,154.89335
2005-07-10,74.63262,"Energy Balance",120.760210405802,121.8203,74.63262
2005-07-11,105.269008,"Energy Balance",170.737409202305,147.5971,105.269008
2005-07-12,161.303542,"Energy Balance",203.224497473507,225.5519,161.303542
2005-07-13,149.27249,"Energy Balance",197.47324735754,227.9879,149.27249
2005-07-14,161.47128,"Energy Balance",197.279347480886,244.1222,161.47128
2005-07-15,151.4889,"Energy Balance",198.026895645744,218.7451,151.4889
2005-07-16,93.2095,"Energy Balance",132.267017902204,140.7147,93.2095
2005-07-17,148.0734,"Energy Balance",206.390325761363,226.5249,148.0734
2005-07-18,85.09733,"Energy Balance",126.217268808892,130.0761,85.09733
2005-07-19,84.6241,"Energy Balance",129.212244872982,135.1357,84.6241
2005-07-20,167.32075,"Energy Balance",199.389450391213,205.6796,167.32075
2005-07-21,133.29323,"Energy Balance",146.34902364688,155.6562,133.29323
2005-07-22,159.8142,"Energy Balance",176.033080047736,198.1245,159.8142
2005-07-23,101.4765,"Energy Balance",122.419909973622,145.5202,101.4765
2005-07-24,68.88161,"Energy Balance",101.53483752496,86.5102,68.88161
2005-07-25,69.75484,"Energy Balance",107.541113908479,86.4087,69.75484
2005-07-26,153.3968,"Energy Balance",170.081691280457,174.4225,153.3968
2005-07-27,179.373,"Energy Balance",195.164387784191,217.749,179.373
2005-07-28,161.4763,"Energy Balance",189.641358661017,212.9197,161.4763
2005-07-29,112.45071,"Energy Balance",144.994050760859,147.7483,112.45071
2005-07-30,68.14269,"Energy Balance",93.4141789454088,87.4132,68.14269
2005-07-31,154.12924,"Energy Balance",179.81778277928,183.071,154.12924
2005-08-01,163.756,"Energy Balance",188.680476232629,199.5476,163.756
2005-08-02,10.05275,"Energy Balance",44.7152711382771,25.1405,10.05275
2005-08-03,59.55053,"Energy Balance",78.1620499394356,70.1386,59.55053
2005-08-04,182.54907,"Energy Balance",184.553507397225,215.3837,182.54907
2005-08-05,170.3459,"Energy Balance",182.331961811322,200.5409,170.3459
2005-08-06,112.73354,"Energy Balance",134.047492837584,136.0954,112.73354
2005-08-07,101.01447,"Energy Balance",130.63539289782,132.8719,101.01447
2005-08-08,131.3266958,"Energy Balance",149.591678106649,183.0024,131.3266958
2005-08-09,153.0001,"Energy Balance",178.384790656416,219.2715,153.0001
2005-08-10,138.8401,"Energy Balance",178.972488727911,214.697,138.8401
2005-08-11,120.32776,"Energy Balance",152.5304735682,192.696,120.32776
2005-08-12,129.1364,"Energy Balance",169.179144689606,191.4927,129.1364
2005-08-13,73.23878,"Energy Balance",109.467902598459,117.7876,73.23878
2005-08-14,8.65834,"Energy Balance",51.0002754834313,48.4981,8.65834
2005-08-15,15.18971,"Energy Balance",68.1420324973801,39.0243,15.18971
2005-08-16,98.04584,"Energy Balance",127.79553296123,134.3846,98.04584
2005-08-17,129.4083,"Energy Balance",156.944822455266,190.4329,129.4083
2005-08-18,102.23333,"Energy Balance",147.934675744771,153.3784,102.23333
2005-08-19,115.906315,"Energy Balance",143.522845989784,121.5004,115.906315
2005-08-20,55.98753,"Energy Balance",85.5334984913461,75.6322,55.98753
2005-08-21,17.5669,"Energy Balance",53.0225893988405,32.7656,17.5669
2005-08-22,28.19432,"Energy Balance",49.3106817695806,33.7218,28.19432
2005-08-23,87.904118,"Energy Balance",111.051619768588,111.0809,87.904118
2005-08-24,103.78158,"Energy Balance",143.738450643973,139.3483,103.78158
2005-08-25,58.75659,"Energy Balance",81.7520329599403,71.7458,58.75659
2005-08-26,91.1181,"Energy Balance",116.177987373832,121.2925,91.1181
2005-08-27,89.565798,"Energy Balance",128.333042767235,144.2427,89.565798
2005-08-28,97.31653,"Energy Balance",133.302913158719,150.3761,97.31653
2005-08-29,113.20277,"Energy Balance",151.82149067468,185.01,113.20277
2005-08-30,113.66973,"Energy Balance",153.214115675317,180.0351,113.66973
2005-08-31,108.6117,"Energy Balance",149.365473772492,177.2659,108.6117
2005-09-01,104.09574,"Energy Balance",138.740481335698,164.7933,104.09574
2005-09-02,99.14241,"Energy Balance",131.18329765809,152.4838,99.14241
2005-09-03,93.46523,"Energy Balance",131.194272950406,158.5038,93.46523
2005-09-04,61.37471,"Energy Balance",94.9158215637524,111.6059,61.37471
2005-09-05,72.92073,"Energy Balance",115.732176068098,124.5517,72.92073
2005-09-06,105.108929,"Energy Balance",137.291622753628,154.7077,105.108929
2005-09-07,101.14205,"Energy Balance",127.659279566554,167.1082,101.14205
2005-09-08,101.14512,"Energy Balance",138.545405263282,164.2886,101.14512
2005-09-09,78.201416,"Energy Balance",125.757364396113,113.5764,78.201416
2005-09-10,67.73815,"Energy Balance",104.531738825434,96.2136,67.73815
2005-09-11,48.02597,"Energy Balance",88.4139403692844,75.4551,48.02597
2005-09-12,52.23326,"Energy Balance",94.048547151459,80.9424,52.23326
2005-09-13,74.714821,"Energy Balance",114.155045831524,120.0787,74.714821
2005-09-14,54.43023,"Energy Balance",87.9718737866957,85.8914,54.43023
2005-09-15,81.4619,"Energy Balance",107.825962222673,131.4355,81.4619
2005-09-16,66.5711,"Energy Balance",109.541768306618,114.8574,66.5711
