"date","wind_velocity_ms"
2021-05-25,2.753
2021-05-26,2.45
2021-05-27,1.169
2021-05-28,1.249
2021-05-29,1.882
2021-05-30,2.86
2021-05-31,1.68
2021-06-01,1.15
2021-06-02,1.396
2021-06-03,0.91
2021-06-04,1.122
2021-06-05,1.1
2021-06-06,2.253
2021-06-07,2.109
2021-06-08,1.068
2021-06-09,1.047
2021-06-10,1.083
2021-06-11,1.249
2021-06-12,2.274
2021-06-13,1.397
2021-06-14,1.664
2021-06-15,0.913
2021-06-16,0.454
2021-06-17,1.207
2021-06-18,1.49
2021-06-19,0.955
2021-06-20,2.11
2021-06-21,1.469
2021-06-22,1.194
2021-06-23,1.443
2021-06-24,1.11
2021-06-25,1.164
2021-06-26,0.583
2021-06-27,1.09
2021-06-28,1.397
2021-06-29,1.427
2021-06-30,2.447
2021-07-01,1.349
2021-07-02,0.834
2021-07-03,0.936
2021-07-04,1.463
2021-07-05,1.375
2021-07-06,0.934
2021-07-07,1.332
2021-07-08,1.337
2021-07-09,1.367
2021-07-10,1.409
2021-07-11,0.776
2021-07-12,1.735
2021-07-13,1.292
2021-07-14,2.387
2021-07-15,2.958
2021-07-16,0.919
2021-07-17,1.528
2021-07-18,1.46
2021-07-19,1.809
2021-07-20,1.82
2021-07-21,1.822
2021-07-22,1.468
2021-07-23,0.707
2021-07-24,1.139
2021-07-25,1.078
2021-07-26,0.927
2021-07-27,0.773
2021-07-28,1.486
2021-07-29,1.335
2021-07-30,1.311
2021-07-31,1.734
2021-08-01,1.468
2021-08-02,1.426
2021-08-03,1.376
2021-08-04,0.774
2021-08-05,1.828
2021-08-06,1.838
2021-08-07,1.416
2021-08-08,1.564
2021-08-09,1.043
2021-08-10,1.031
2021-08-11,0.792
2021-08-12,1.044
2021-08-13,1.271
2021-08-14,0.52
2021-08-15,1.772
2021-08-16,3.869
2021-08-17,2.002
2021-08-18,1.961
2021-08-19,0.969
2021-08-20,0.744
2021-08-21,1.36
2021-08-22,2.494
2021-08-23,1.753
2021-08-24,3.653
2021-08-25,2.553
2021-08-26,2.169
2021-08-27,2.087
2021-08-28,0.986
2021-08-29,1.032
2021-08-30,1.574
2021-08-31,1.438
2021-09-01,2.307
2021-09-02,1.511
2021-09-03,0.835
2021-09-04,0.777
2021-09-05,0.712
2021-09-06,0.842
2021-09-07,1.027
2021-09-08,0.643
2021-09-09,0.977
2021-09-10,1.424
2021-09-11,1.641
2021-09-12,0.838
2021-09-13,0.774
2021-09-14,0.72
2021-09-15,0.715
2021-09-16,1.251
2021-09-17,1.522
2021-09-18,1.122
2021-09-19,1.475
2021-09-20,0.52
2021-09-21,1.146
2021-09-22,2.261
2021-09-23,1.093
2021-09-24,0.68
2021-09-25,0.459
2021-09-26,0.774
2021-09-27,1.16
2021-09-28,2.335
2021-09-29,3.121
2021-09-30,1.097
2021-10-01,0.9
2021-10-02,0.746
2021-10-03,1.68
2021-10-04,0.89
2021-10-05,2.182
2021-10-06,1.398
2021-10-07,2.119
2021-10-08,3.52
2021-10-09,2.067
2021-10-10,1.047
2021-10-11,1.048
2021-10-12,1.215
2021-10-13,1.277
2021-10-14,1.03
2021-10-15,0.804
2021-10-16,0.898
2021-10-17,0.771
2021-10-18,0.458
2021-10-19,1.196
2021-10-20,2.658
2021-10-21,4.242
2021-10-22,3.017
2021-10-23,1.516
2021-10-24,0.595
2021-10-25,0.703
2021-10-26,0.468
2021-10-27,1.101
2021-10-28,0.912
2021-10-29,0.858
2021-10-30,1.058
2021-10-31,0.754
2021-11-01,1.766
2021-11-02,1.793
2021-11-03,1.185
2021-11-04,2.204
2021-11-05,0.682
2021-11-06,1.261
2021-11-07,0.886
2021-11-08,1.624
2021-11-09,1.892
2021-11-10,0.717
2021-11-11,0.626
2021-11-12,0.643
2021-11-13,0.954
2021-11-14,1.799
2021-11-15,2.575
2021-11-16,0.602
2021-11-17,1.655
2021-11-18,0.826
2021-11-19,0.564
2021-11-20,1.022
2021-11-21,1.279
2021-11-22,3.797
2021-11-23,4.686
2021-11-24,1.46
2021-11-25,1.185
2021-11-26,1.918
2021-11-27,2.309
2021-11-28,1.275
2021-11-29,1.671
2021-11-30,3.929
2021-12-01,4.122
2021-12-02,2.79
2021-12-03,1.961
2021-12-04,4.706
2021-12-05,1.537
2021-12-06,0.965
2021-12-07,2.019
2021-12-08,0.848
2021-12-09,1.623
2021-12-10,2.405
2021-12-11,2.618
2021-12-12,1.201
2021-12-13,1.563
2021-12-14,1.954
2021-12-15,1.44
2021-12-16,2.625
2021-12-17,2.001
2021-12-18,3
2021-12-19,0.75
2021-12-20,2.182
2021-12-21,1.512
2021-12-22,1.703
2021-12-23,1.967
2021-12-24,1.219
2021-12-25,0.754
2021-12-26,1.177
2021-12-27,1.497
2021-12-28,4.526
2021-12-29,3.316
2021-12-30,1.643
2021-12-31,2.098
2022-01-01,0.689
2022-01-02,1.236
2022-01-03,2.422
2022-01-04,6.112
2022-01-05,2.795
2022-01-06,0.731
2022-01-07,2.488
2022-01-08,3.38
2022-01-09,2.817
2022-01-10,1.612
2022-01-11,3.87
2022-01-12,3.279
2022-01-13,2.345
2022-01-14,0.557
2022-01-15,0.66
2022-01-16,1.392
2022-01-17,1.433
2022-01-18,2.55
2022-01-19,1.636
2022-01-20,2.408
2022-01-21,1.625
2022-01-22,1.322
2022-01-23,1.905
2022-01-24,0.773
2022-01-25,1.907
2022-01-26,1.393
2022-01-27,1.623
2022-01-28,0.883
2022-01-29,2.431
2022-01-30,2.036
2022-01-31,3.849
2022-02-01,4.485
2022-02-02,3.259
2022-02-03,1.824
2022-02-04,2.105
2022-02-05,2.111
2022-02-06,4.577
2022-02-07,3.706
2022-02-08,0.833
2022-02-09,1.183
2022-02-10,2.129
2022-02-11,1.824
2022-02-12,1.11
2022-02-13,1.177
2022-02-14,1.26
2022-02-15,1.789
2022-02-16,5.386
2022-02-17,5.364
2022-02-18,4.363
2022-02-19,2.778
2022-02-20,4.77
2022-02-21,5.363
2022-02-22,3.393
2022-02-23,1.188
2022-02-24,2.922
2022-02-25,2.906
2022-02-26,3.296
2022-02-27,3.252
2022-02-28,1.008
2022-03-01,0.958
2022-03-02,0.833
2022-03-03,1.024
2022-03-04,1.995
2022-03-05,1.686
2022-03-06,2.248
2022-03-07,3.484
2022-03-08,1.504
2022-03-09,0.508
2022-03-10,1.096
2022-03-11,0.846
2022-03-12,1.377
2022-03-13,1.893
2022-03-14,1.678
2022-03-15,0.865
2022-03-16,1.22
2022-03-17,2.593
2022-03-18,6.084
2022-03-19,4.528
2022-03-20,0.955
2022-03-21,1.386
2022-03-22,0.892
2022-03-23,0.995
2022-03-24,1.069
2022-03-25,1.636
2022-03-26,2.362
2022-03-27,0.882
2022-03-28,1.357
2022-03-29,1.719
2022-03-30,2.3
2022-03-31,1.366
2022-04-01,3.024
2022-04-02,3.404
2022-04-03,1.837
2022-04-04,2.04
2022-04-05,1.984
2022-04-06,2.23
2022-04-07,6.229
2022-04-08,5.261
2022-04-09,2.86
2022-04-10,0.844
2022-04-11,0.728
2022-04-12,0.697
2022-04-13,2.047
2022-04-14,2.036
2022-04-15,1.939
2022-04-16,4.065
2022-04-17,4.735
2022-04-18,1.477
2022-04-19,1.401
2022-04-20,2.944
2022-04-21,2.619
2022-04-22,1.507
2022-04-23,2.093
2022-04-24,2.608
2022-04-25,1.769
2022-04-26,1.498
2022-04-27,2.567
2022-04-28,2.185
2022-04-29,2.103
2022-04-30,1.249
2022-05-01,1.818
2022-05-02,1.581
2022-05-03,0.895
2022-05-04,1.357
2022-05-05,1.427
2022-05-06,1.034
2022-05-07,1.347
2022-05-08,2.079
2022-05-09,1.115
2022-05-10,1.121
2022-05-11,2.394
2022-05-12,2.705
2022-05-13,1.805
2022-05-14,1.428
2022-05-15,0.763
2022-05-16,2.225
2022-05-17,1.355
2022-05-18,1.5
2022-05-19,1.372
2022-05-20,2.862
2022-05-21,2.362
2022-05-22,1.26
2022-05-23,1.58
2022-05-24,1.899
2022-05-25,1.761
2022-05-26,2.576
2022-05-27,3.324
2022-05-28,2.919
2022-05-29,1.864
2022-05-30,1.532
2022-05-31,1.851
2022-06-01,1.591
2022-06-02,1.342
2022-06-03,1.253
2022-06-04,1.165
2022-06-05,1.374
2022-06-06,1.445
2022-06-07,1.381
2022-06-08,1.703
2022-06-09,1.841
2022-06-10,1.309
2022-06-11,0.885
2022-06-12,1.138
2022-06-13,1.798
2022-06-14,1.714
2022-06-15,0.971
2022-06-16,1.969
2022-06-17,0.899
2022-06-18,1.53
2022-06-19,1.543
2022-06-20,2.143
2022-06-21,1.283
2022-06-22,1.333
2022-06-23,1.021
2022-06-24,1.129
2022-06-25,1.167
2022-06-26,1.873
2022-06-27,2.078
2022-06-28,2.073
2022-06-29,1.123
2022-06-30,1.282
2022-07-01,1.073
2022-07-02,1.204
2022-07-03,0.934
2022-07-04,1.015
2022-07-05,1.494
2022-07-06,2.037
2022-07-07,2.202
2022-07-08,1.7
2022-07-09,1.619
2022-07-10,1.966
2022-07-11,2.397
2022-07-12,1.887
2022-07-13,0.708
2022-07-14,1.916
2022-07-15,1.714
2022-07-16,1.814
2022-07-17,2.073
2022-07-18,1.467
2022-07-19,0.583
2022-07-20,1.522
2022-07-21,1.067
2022-07-22,1.587
2022-07-23,0.95
2022-07-24,0.955
2022-07-25,2.867
2022-07-26,2.524
2022-07-27,1.732
2022-07-28,1.131
2022-07-29,1.043
2022-07-30,1.189
2022-07-31,0.993
2022-08-01,1.296
2022-08-02,1.27
2022-08-03,0.552
2022-08-04,1.083
2022-08-05,1.657
2022-08-06,2.221
2022-08-07,1.915
2022-08-08,2.194
2022-08-09,2.772
2022-08-10,2.984
2022-08-11,1.873
2022-08-12,3.082
2022-08-13,2.449
2022-08-14,1.637
2022-08-15,1.812
2022-08-16,0.811
2022-08-17,2.022
2022-08-18,0.985
2022-08-19,1.448
2022-08-20,1.238
2022-08-21,1.439
2022-08-22,1.294
2022-08-23,1.485
2022-08-24,1.927
2022-08-25,0.669
2022-08-26,1.585
2022-08-27,1.186
2022-08-28,1.56
2022-08-29,0.946
2022-08-30,1.37
2022-08-31,1.728
2022-09-01,2.219
2022-09-02,0.996
2022-09-03,1.229
2022-09-04,0.635
2022-09-05,0.769
2022-09-06,0.892
2022-09-07,1.147
2022-09-08,2.061
2022-09-09,2.357
2022-09-10,2.294
2022-09-11,1.125
2022-09-12,0.559
2022-09-13,0.777
2022-09-14,2.023
2022-09-15,1.909
2022-09-16,2.846
2022-09-17,2.701
2022-09-18,2.604
2022-09-19,1.967
2022-09-20,1.418
2022-09-21,2.181
2022-09-22,0.925
2022-09-23,1.407
2022-09-24,0.798
2022-09-25,1.039
2022-09-26,2.077
2022-09-27,4.244
2022-09-28,2.616
2022-09-29,0.642
2022-09-30,0.945
2022-10-01,3.287
2022-10-02,3.186
2022-10-03,1.485
2022-10-04,0.735
2022-10-05,1.616
2022-10-06,1.381
2022-10-07,1.179
2022-10-08,1.125
2022-10-09,1.768
2022-10-10,1.156
2022-10-11,1.376
2022-10-12,0.99
2022-10-13,0.861
2022-10-14,2.383
2022-10-15,2.371
2022-10-16,0.79
2022-10-17,0.67
2022-10-18,0.728
2022-10-19,1.316
2022-10-20,1.032
2022-10-21,1
2022-10-22,1.357
2022-10-23,0.922
2022-10-24,1.138
2022-10-25,1.002
2022-10-26,0.897
2022-10-27,0.789
2022-10-28,0.782
2022-10-29,0.606
2022-10-30,0.43
2022-10-31,0.544
2022-11-01,1.503
2022-11-02,0.594
2022-11-03,1.198
2022-11-04,1.751
2022-11-05,1.254
2022-11-06,1.11
2022-11-07,0.95
2022-11-08,0.625
2022-11-09,0.73
2022-11-10,1.17
2022-11-11,0.955
2022-11-12,1.039
2022-11-13,1.146
2022-11-14,0.691
2022-11-15,0.788
2022-11-16,1.314
2022-11-17,2.055
2022-11-18,2.167
2022-11-19,1.656
2022-11-20,2.39
2022-11-21,2.585
2022-11-22,1.986
2022-11-23,1.884
2022-11-24,2.012
2022-11-25,0.89
2022-11-26,1.082
2022-11-27,0.942
2022-11-28,0.884
2022-11-29,0.742
2022-11-30,2.59
2022-12-01,2.306
2022-12-02,1.237
2022-12-03,3.017
2022-12-04,1.625
2022-12-05,0.859
2022-12-06,1.017
2022-12-07,0.673
2022-12-08,0.575
2022-12-09,1.233
2022-12-10,2.48
2022-12-11,1.026
2022-12-12,1.715
2022-12-13,2.928
2022-12-14,1.475
2022-12-15,2.522
2022-12-16,1.673
2022-12-17,1.639
2022-12-18,1.742
2022-12-19,0.954
2022-12-20,0.738
2022-12-21,1.301
2022-12-22,4.506
2022-12-23,5.266
2022-12-24,1.215
2022-12-25,1.338
2022-12-26,2.241
2022-12-27,1.555
2022-12-28,1.162
2022-12-29,3.449
2022-12-30,1.896
2022-12-31,2.07
2023-01-01,1.415
2023-01-02,1.415
2023-01-03,0.588
2023-01-04,3.144
2023-01-05,2.965
2023-01-06,1.325
2023-01-07,1.039
2023-01-08,0.684
2023-01-09,3.365
2023-01-10,2.759
2023-01-11,2.715
2023-01-12,2.778
2023-01-13,4.274
2023-01-14,2.675
2023-01-15,4.656
2023-01-16,2.344
2023-01-17,1.183
2023-01-18,1.847
2023-01-19,1.048
2023-01-20,0.869
2023-01-21,1.977
2023-01-22,2.198
2023-01-23,5.041
2023-01-24,3.452
2023-01-25,2.276
2023-01-26,1.64
2023-01-27,2.937
2023-01-28,4.033
2023-01-29,2.066
2023-01-30,2.641
2023-01-31,1.376
2023-02-01,2.668
2023-02-02,2.424
2023-02-03,2.329
2023-02-04,1.121
2023-02-05,1.138
2023-02-06,3.425
2023-02-07,3.116
2023-02-08,1.983
2023-02-09,1.2
2023-02-10,0.625
2023-02-11,0.537
2023-02-12,1.427
2023-02-13,0.579
2023-02-14,0.762
2023-02-15,0.499
2023-02-16,0.953
2023-02-17,1.963
2023-02-18,2.661
2023-02-19,3.329
2023-02-20,0.772
2023-02-21,0.587
2023-02-22,1.379
2023-02-23,0.569
2023-02-24,1.806
2023-02-25,3.254
2023-02-26,6.648
2023-02-27,6.467
2023-02-28,4.12
2023-03-01,3.576
2023-03-02,1.142
2023-03-03,1.121
2023-03-04,2.224
2023-03-05,1.165
2023-03-06,2.54
2023-03-07,1.944
2023-03-08,4.799
2023-03-09,4.283
2023-03-10,4.564
2023-03-11,1.843
2023-03-12,1.982
2023-03-13,2.99
2023-03-14,4.648
2023-03-15,1.972
2023-03-16,0.767
2023-03-17,1.43
2023-03-18,1.27
2023-03-19,1.596
2023-03-20,0.923
2023-03-21,1.197
2023-03-22,1.458
2023-03-23,1.485
2023-03-24,2.665
2023-03-25,3.067
2023-03-26,2.173
2023-03-27,2.496
2023-03-28,1.048
2023-03-29,2.732
2023-03-30,2.175
2023-03-31,3.568
2023-04-01,4.183
2023-04-02,2.392
2023-04-03,4.544
2023-04-04,4.571
2023-04-05,1.294
2023-04-06,1.208
2023-04-07,1.122
2023-04-08,1.574
2023-04-09,2.094
2023-04-10,1.341
2023-04-11,2.755
2023-04-12,2.506
2023-04-13,1.583
2023-04-14,1.075
2023-04-15,1.338
2023-04-16,1.153
2023-04-17,2.234
2023-04-18,3.052
2023-04-19,2.857
2023-04-20,1.764
2023-04-21,0.578
2023-04-22,1.123
2023-04-23,2.078
2023-04-24,3.115
2023-04-25,1.851
2023-04-26,0.867
2023-04-27,0.633
2023-04-28,1.026
2023-04-29,1.811
2023-04-30,2.278
2023-05-01,1.217
2023-05-02,1.179
2023-05-03,2.532
2023-05-04,1.079
2023-05-05,0.997
2023-05-06,1.005
2023-05-07,1.029
2023-05-08,1.015
2023-05-09,1.357
2023-05-10,2.568
2023-05-11,1.088
2023-05-12,1.155
2023-05-13,1.919
2023-05-14,1.283
2023-05-15,0.973
2023-05-16,3.09
2023-05-17,3.192
2023-05-18,2.726
2023-05-19,2.307
2023-05-20,1.251
2023-05-21,1.138
2023-05-22,1.667
2023-05-23,1.95
2023-05-24,1.39
2023-05-25,2.067
2023-05-26,1.739
2023-05-27,1.808
2023-05-28,1.471
2023-05-29,2.104
2023-05-30,2.103
2023-05-31,2.598
2023-06-01,1.005
2023-06-02,1.854
2023-06-03,1.225
2023-06-04,1.48
2023-06-05,1.118
2023-06-06,1.316
2023-06-07,1.539
2023-06-08,0.924
2023-06-09,1.327
2023-06-10,1.056
2023-06-11,1.604
2023-06-12,1.58
2023-06-13,1.756
2023-06-14,2.099
2023-06-15,0.939
2023-06-16,0.687
2023-06-17,0.467
2023-06-18,0.734
2023-06-19,1.408
2023-06-20,0.697
2023-06-21,0.804
2023-06-22,1.141
2023-06-23,1.461
2023-06-24,1.954
2023-06-25,0.732
2023-06-26,2.459
2023-06-27,2.017
2023-06-28,0.969
2023-06-29,0.785
2023-06-30,1.392
2023-07-01,1.909
2023-07-02,1.848
2023-07-03,1.872
2023-07-04,1.172
2023-07-05,1.392
2023-07-06,0.741
2023-07-07,0.737
2023-07-08,1.051
2023-07-09,0.511
2023-07-10,1.083
2023-07-11,1.204
2023-07-12,1.639
2023-07-13,1.133
2023-07-14,0.756
2023-07-15,1.788
2023-07-16,2.538
2023-07-17,1.783
2023-07-18,0.866
2023-07-19,3.344
2023-07-20,2.218
2023-07-21,1.904
2023-07-22,1.527
2023-07-23,1.966
2023-07-24,1.496
2023-07-25,3.076
2023-07-26,1.261
2023-07-27,1.818
2023-07-28,1.803
2023-07-29,2.074
2023-07-30,3.089
2023-07-31,2.006
2023-08-01,2.682
2023-08-02,3.887
2023-08-03,3.765
2023-08-04,2.158
2023-08-05,1.513
2023-08-06,3.635
2023-08-07,1.721
2023-08-08,1.181
2023-08-09,1.875
2023-08-10,0.809
2023-08-11,0.735
2023-08-12,1.33
2023-08-13,0.92
2023-08-14,1.002
2023-08-15,1.953
2023-08-16,0.836
2023-08-17,1.363
2023-08-18,0.47
2023-08-19,1.196
2023-08-20,1.378
2023-08-21,1.103
2023-08-22,1.008
2023-08-23,1.049
2023-08-24,1.904
2023-08-25,1.61
2023-08-26,1.613
2023-08-27,0.903
2023-08-28,1.667
2023-08-29,1.115
2023-08-30,1.048
2023-08-31,0.726
2023-09-01,1.342
2023-09-02,0.733
2023-09-03,1.639
2023-09-04,2.247
2023-09-05,1.313
2023-09-06,0.837
2023-09-07,0.453
2023-09-08,0.784
2023-09-09,0.694
2023-09-10,0.532
2023-09-11,0.661
2023-09-12,1.184
2023-09-13,1.049
2023-09-14,1.131
2023-09-15,0.543
2023-09-16,0.857
2023-09-17,0.538
2023-09-18,1.834
2023-09-19,1.647
2023-09-20,0.986
2023-09-21,1.499
2023-09-22,1.753
2023-09-23,0.823
2023-09-24,1.999
2023-09-25,0.535
2023-09-26,0.695
2023-09-27,0.711
2023-09-28,0.491
2023-09-29,2.691
2023-09-30,1.335
2023-10-01,0.69
2023-10-02,0.989
2023-10-03,3.029
2023-10-04,1.3
2023-10-05,0.727
2023-10-06,0.509
2023-10-07,0.928
2023-10-08,0.618
2023-10-09,1.314
2023-10-10,0.81
2023-10-11,1.439
2023-10-12,2.108
2023-10-13,2.314
2023-10-14,3.747
2023-10-15,1.624
2023-10-16,2.117
2023-10-17,1.371
2023-10-18,2.016
2023-10-19,0.898
2023-10-20,1.797
2023-10-21,2.022
2023-10-22,1.084
2023-10-23,1.528
2023-10-24,1.033
2023-10-25,2.308
2023-10-26,2.31
2023-10-27,3.077
2023-10-28,2.096
2023-10-29,0.913
2023-10-30,1.06
2023-10-31,2.637
2023-11-01,1.415
2023-11-02,1.137
2023-11-03,1.933
2023-11-04,2.111
2023-11-05,4.019
2023-11-06,2.75
2023-11-07,1.656
2023-11-08,1.246
2023-11-09,1.844
2023-11-10,2.987
2023-11-11,2.649
2023-11-12,2.171
2023-11-13,5.689
2023-11-14,3.525
2023-11-15,2.759
2023-11-16,2.968
2023-11-17,2.826
2023-11-18,1.391
2023-11-19,3.025
2023-11-20,2.47
2023-11-21,1.902
2023-11-22,1.75
2023-11-23,1.219
2023-11-24,3.196
2023-11-25,2.627
2023-11-26,1.586
2023-11-27,3.263
2023-11-28,3.542
2023-11-29,1.53
2023-11-30,1.149
2023-12-01,0.64
2023-12-02,2.581
2023-12-03,0.532
2023-12-04,0.917
2023-12-05,3.044
2023-12-06,1.906
2023-12-07,0.764
2023-12-08,1.515
2023-12-09,2.743
2023-12-10,3.999
2023-12-11,2.428
2023-12-12,2.161
2023-12-13,1.981
2023-12-14,2.082
2023-12-15,0.995
2023-12-16,1.915
2023-12-17,1.697
2023-12-18,1.736
2023-12-19,1.656
2023-12-20,2.635
2023-12-21,5.849
2023-12-22,6
2023-12-23,4.2
2023-12-24,3.666
2023-12-25,2.035
2023-12-26,0.465
2023-12-27,0.776
2023-12-28,0.936
2023-12-29,2.429
2023-12-30,1.081
2023-12-31,1.668
