NEE_L3.1_L3.2_QCF,NEE_L3.1_L3.2_QCF0,date
9.19219797,9.19219797,2023-07-16
5.95870517,5.95870517,2023-07-16
6.52769206,6.52769206,2023-07-16
5.411631,5.411631,2023-07-16
7.33980818,7.33980818,2023-07-16
8.8998255,8.8998255,2023-07-16
10.5421662,10.5421662,2023-07-16
10.9017288,10.9017288,2023-07-16
9.2385969,9.2385969,2023-07-16
5.6994258,,2023-07-16
8.1261434,8.1261434,2023-07-16
8.95159481,8.95159481,2023-07-16
9.6432766,9.6432766,2023-07-16
5.406665,5.406665,2023-07-16
4.707113,4.707113,2023-07-17
4.81439,4.81439,2023-07-17
,,2023-07-17
4.127668,4.127668,2023-07-17
,,2023-07-17
6.386139,,2023-07-17
,,2023-07-17
5.283709,5.283709,2023-07-17
7.134466,,2023-07-17
4.50019,4.50019,2023-07-17
1.509709,1.509709,2023-07-17
4.331976,4.331976,2023-07-17
1.998168,1.998168,2023-07-17
2.9099835,2.9099835,2023-07-17
,,2023-07-17
0.98467,0.98467,2023-07-17
2.232687,2.232687,2023-07-17
-0.355604,,2023-07-17
1.186966,,2023-07-17
6.010494,6.010494,2023-07-17
11.892808,,2023-07-17
3.017688,3.017688,2023-07-17
4.38824306,4.38824306,2023-07-17
2.81964332,2.81964332,2023-07-17
2.7846257,,2023-07-17
5.3279809,5.3279809,2023-07-17
2.8722432,2.8722432,2023-07-17
8.1944963,8.1944963,2023-07-17
3.7443844,3.7443844,2023-07-17
4.266864,4.266864,2023-07-17
4.5041052,4.5041052,2023-07-17
4.4247201,4.4247201,2023-07-17
7.0573452,7.0573452,2023-07-17
6.99735628,6.99735628,2023-07-17
5.9826277,5.9826277,2023-07-17
5.74540199,5.74540199,2023-07-17
5.8090818,5.8090818,2023-07-17
6.9536542,6.9536542,2023-07-17
7.3730543,7.3730543,2023-07-17
7.3154099,7.3154099,2023-07-17
7.8635188,7.8635188,2023-07-17
7.5350565,7.5350565,2023-07-17
8.13596486,8.13596486,2023-07-17
6.67934111,6.67934111,2023-07-17
5.08337447,5.08337447,2023-07-17
0.76433,,2023-07-17
,,2023-07-17
5.163668,,2023-07-17
4.694556,,2023-07-18
1.666146,,2023-07-18
,,2023-07-18
,,2023-07-18
4.568194,,2023-07-18
,,2023-07-18
,,2023-07-18
3.08291,,2023-07-18
,,2023-07-18
,,2023-07-18
6.74846,,2023-07-18
12.270955,,2023-07-18
9.51331,,2023-07-18
3.110895,,2023-07-18
4.40286,,2023-07-18
,,2023-07-18
3.866552,3.866552,2023-07-18
3.0037541,3.0037541,2023-07-18
2.069243,2.069243,2023-07-18
,,2023-07-18
2.9434331,2.9434331,2023-07-18
-7.6369435,-7.6369435,2023-07-18
5.393616,5.393616,2023-07-18
,,2023-07-18
7.168016,7.168016,2023-07-18
3.455259,,2023-07-18
3.6622698,,2023-07-18
,,2023-07-18
,,2023-07-18
3.521143,3.521143,2023-07-18
5.1157929,5.1157929,2023-07-18
5.43554323,5.43554323,2023-07-18
4.14125572,4.14125572,2023-07-18
3.7841653,3.7841653,2023-07-18
2.2832159,,2023-07-18
2.8093637,2.8093637,2023-07-18
3.5939609,3.5939609,2023-07-18
1.4374694,1.4374694,2023-07-18
,,2023-07-18
6.664133,,2023-07-18
7.16183,,2023-07-18
20.023846,,2023-07-18
,,2023-07-18
6.888118,,2023-07-18
,,2023-07-18
,,2023-07-18
,,2023-07-18
,,2023-07-18
17.783619,,2023-07-19
4.68519,,2023-07-19
,,2023-07-19
,,2023-07-19
18.04783,,2023-07-19
,,2023-07-19
,,2023-07-19
,,2023-07-19
,,2023-07-19
3.0929682,3.0929682,2023-07-19
7.198337,,2023-07-19
,,2023-07-19
-2.653073,-2.653073,2023-07-19
,,2023-07-19
,,2023-07-19
1.969669,1.969669,2023-07-19
2.742561,,2023-07-19
,,2023-07-19
3.067683,3.067683,2023-07-19
3.0595622,3.0595622,2023-07-19
3.94492,3.94492,2023-07-19
4.5632419,4.5632419,2023-07-19
4.89877152,4.89877152,2023-07-19
6.08906423,6.08906423,2023-07-19
6.75907307,6.75907307,2023-07-19
5.7724699,5.7724699,2023-07-19
5.81050965,5.81050965,2023-07-19
6.048072698,6.048072698,2023-07-19
6.2608666,6.2608666,2023-07-19
5.9982866,5.9982866,2023-07-19
6.2729092,6.2729092,2023-07-19
5.6944921,5.6944921,2023-07-19
7.667736,7.667736,2023-07-19
5.8207379,5.8207379,2023-07-19
8.777102,8.777102,2023-07-19
6.2497326,6.2497326,2023-07-19
8.0538822,8.0538822,2023-07-19
7.1273924,7.1273924,2023-07-19
7.2418128,7.2418128,2023-07-19
9.1526617,9.1526617,2023-07-19
6.93397,6.93397,2023-07-19
6.4334641,6.4334641,2023-07-19
6.755057,6.755057,2023-07-19
3.4026692,3.4026692,2023-07-19
5.1268666,5.1268666,2023-07-19
5.965379,5.965379,2023-07-19
6.6242124,6.6242124,2023-07-19
7.7126129,7.7126129,2023-07-19
5.8991631,5.8991631,2023-07-20
4.8302594,4.8302594,2023-07-20
5.1609373,5.1609373,2023-07-20
4.36126094,4.36126094,2023-07-20
2.9592535,2.9592535,2023-07-20
2.1850049,2.1850049,2023-07-20
,,2023-07-20
,,2023-07-20
1.784941,,2023-07-20
1.464056,,2023-07-20
2.856635,2.856635,2023-07-20
3.097256,3.097256,2023-07-20
2.0995396,2.0995396,2023-07-20
1.717988,1.717988,2023-07-20
-1.114974,,2023-07-20
2.19261,,2023-07-20
1.259834,,2023-07-20
1.2928615,,2023-07-20
1.552063,1.552063,2023-07-20
,,2023-07-20
0.6691861,,2023-07-20
1.58712,1.58712,2023-07-20
0.9126837,,2023-07-20
3.0003948,3.0003948,2023-07-20
2.5288016,2.5288016,2023-07-20
0.9980599,,2023-07-20
3.2793009,3.2793009,2023-07-20
3.0521036,3.0521036,2023-07-20
4.1643971,4.1643971,2023-07-20
3.20015089,3.20015089,2023-07-20
1.8011103,1.8011103,2023-07-20
3.4120185,3.4120185,2023-07-20
2.7551248,2.7551248,2023-07-20
1.92550991,1.92550991,2023-07-20
3.1987202,3.1987202,2023-07-20
3.6514618,3.6514618,2023-07-20
3.6234276,3.6234276,2023-07-20
3.4490704,3.4490704,2023-07-20
5.3712812,5.3712812,2023-07-20
5.1709603,5.1709603,2023-07-20
6.0901947,6.0901947,2023-07-20
5.4793852,5.4793852,2023-07-20
4.9863591,4.9863591,2023-07-20
5.0973645,5.0973645,2023-07-20
6.030738,6.030738,2023-07-20
4.54075349,4.54075349,2023-07-20
4.36968455,4.36968455,2023-07-20
4.5107185,4.5107185,2023-07-20
4.5770696,4.5770696,2023-07-21
3.126805,3.126805,2023-07-21
3.489707,,2023-07-21
1.360552,,2023-07-21
16.79526,,2023-07-21
,,2023-07-21
-4.165094,,2023-07-21
-1.267224,,2023-07-21
5.04414,,2023-07-21
,,2023-07-21
0.429397,,2023-07-21
,,2023-07-21
,,2023-07-21
6.07012387,,2023-07-21
1.889322,,2023-07-21
,,2023-07-21
2.816042,,2023-07-21
,,2023-07-21
2.077327,,2023-07-21
2.2052132,2.2052132,2023-07-21
,,2023-07-21
1.613033,1.613033,2023-07-21
10.419766,,2023-07-21
,,2023-07-21
2.857115,,2023-07-21
3.2031899,,2023-07-21
2.5466807,2.5466807,2023-07-21
7.117737,7.117737,2023-07-21
4.4299507,4.4299507,2023-07-21
2.001216,,2023-07-21
5.0989278,5.0989278,2023-07-21
3.773594,3.773594,2023-07-21
3.5688399,3.5688399,2023-07-21
3.8306665,3.8306665,2023-07-21
4.393703,4.393703,2023-07-21
5.0337158,5.0337158,2023-07-21
5.2171152,5.2171152,2023-07-21
6.0497353,6.0497353,2023-07-21
8.1423864,8.1423864,2023-07-21
6.2766583,6.2766583,2023-07-21
6.373474993,6.373474993,2023-07-21
4.6108001,4.6108001,2023-07-21
4.354895078,4.354895078,2023-07-21
3.9410791,3.9410791,2023-07-21
4.2358053,4.2358053,2023-07-21
3.5511588,3.5511588,2023-07-21
1.7365797,1.7365797,2023-07-21
3.59554397,3.59554397,2023-07-21
2.014428,2.014428,2023-07-22
5.816183,5.816183,2023-07-22
2.28584,,2023-07-22
-1.860013,,2023-07-22
-5.88553,,2023-07-22
2.411707,,2023-07-22
13.4697,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
1.221493,,2023-07-22
3.375719,,2023-07-22
2.386552,2.386552,2023-07-22
1.965828,1.965828,2023-07-22
1.789111,1.789111,2023-07-22
,,2023-07-22
1.03141714,1.03141714,2023-07-22
2.28216406,2.28216406,2023-07-22
3.4066367,3.4066367,2023-07-22
2.7340167,2.7340167,2023-07-22
2.48948176,2.48948176,2023-07-22
1.8713026,1.8713026,2023-07-22
3.6702894,3.6702894,2023-07-22
3.3672889,3.3672889,2023-07-22
3.50162288,3.50162288,2023-07-22
2.59762252,2.59762252,2023-07-22
2.4497259,,2023-07-22
1.915927,1.915927,2023-07-22
2.9063662,2.9063662,2023-07-22
2.71048692,2.71048692,2023-07-22
1.6986775,1.6986775,2023-07-22
2.209633,2.209633,2023-07-22
3.563988,3.563988,2023-07-22
3.140587,,2023-07-22
4.1283434,4.1283434,2023-07-22
2.776993,2.776993,2023-07-22
,,2023-07-22
4.032341,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-22
,,2023-07-23
4.154774,,2023-07-23
4.1504272,,2023-07-23
,,2023-07-23
4.65619,,2023-07-23
6.2479,,2023-07-23
-2.662676,,2023-07-23
8.658055,,2023-07-23
,,2023-07-23
,,2023-07-23
,,2023-07-23
-7.337028,,2023-07-23
0.869385,,2023-07-23
0.404159,,2023-07-23
,,2023-07-23
-1.860577,,2023-07-23
1.54612,,2023-07-23
1.535347,,2023-07-23
0.563349,0.563349,2023-07-23
4.773918,4.773918,2023-07-23
3.292934,3.292934,2023-07-23
,,2023-07-23
2.191321,,2023-07-23
4.5683731,4.5683731,2023-07-23
5.2819781,5.2819781,2023-07-23
4.62379,4.62379,2023-07-23
4.604606,4.604606,2023-07-23
4.8663772,4.8663772,2023-07-23
6.2353911,6.2353911,2023-07-23
5.74059058,5.74059058,2023-07-23
4.5857424,4.5857424,2023-07-23
4.2247299,4.2247299,2023-07-23
5.6486296,5.6486296,2023-07-23
4.7788621,4.7788621,2023-07-23
2.7367058,2.7367058,2023-07-23
1.909963,1.909963,2023-07-23
2.287682,2.287682,2023-07-23
2.3653214,2.3653214,2023-07-23
0.8070527,,2023-07-23
,,2023-07-23
2.027519,2.027519,2023-07-23
5.293389,,2023-07-23
10.340796,,2023-07-23
,,2023-07-23
,,2023-07-23
15.34327,,2023-07-23
11.85067,,2023-07-23
17.22797,,2023-07-23
,,2023-07-24
,,2023-07-24
,,2023-07-24
,,2023-07-24
2.71639,,2023-07-24
,,2023-07-24
-1.40729,,2023-07-24
,,2023-07-24
4.943291,,2023-07-24
1.108828,,2023-07-24
11.44945,,2023-07-24
5.421662,5.421662,2023-07-24
2.823175,2.823175,2023-07-24
1.6191791,,2023-07-24
3.758082,3.758082,2023-07-24
3.3394201,3.3394201,2023-07-24
3.813758,3.813758,2023-07-24
1.376202,,2023-07-24
3.548193,3.548193,2023-07-24
3.474029,3.474029,2023-07-24
,,2023-07-24
2.689509,2.689509,2023-07-24
8.2730817,,2023-07-24
2.944433,,2023-07-24
,,2023-07-24
4.6221229,4.6221229,2023-07-24
5.6985263,5.6985263,2023-07-24
4.9379647,4.9379647,2023-07-24
5.7217436,5.7217436,2023-07-24
4.8478244,4.8478244,2023-07-24
5.1434043,,2023-07-24
2.297436,2.297436,2023-07-24
4.1880911,4.1880911,2023-07-24
3.5627484,3.5627484,2023-07-24
4.5333462,4.5333462,2023-07-24
3.0912652,3.0912652,2023-07-24
4.1870366,4.1870366,2023-07-24
4.3365036,4.3365036,2023-07-24
,,2023-07-24
7.263472,,2023-07-24
5.007611,,2023-07-24
4.98554054,4.98554054,2023-07-24
18.961032,,2023-07-24
6.2474,,2023-07-24
,,2023-07-24
4.396702,,2023-07-24
9.627006,,2023-07-24
6.518207,,2023-07-24
19.491633,,2023-07-25
8.143514,,2023-07-25
9.45356,,2023-07-25
16.41025,,2023-07-25
6.68205,,2023-07-25
19.61651,,2023-07-25
4.48446,,2023-07-25
,,2023-07-25
,,2023-07-25
,,2023-07-25
6.411963,6.411963,2023-07-25
2.555841,2.555841,2023-07-25
2.874692,,2023-07-25
-9.8964021,,2023-07-25
,,2023-07-25
3.200519,,2023-07-25
4.756121,4.756121,2023-07-25
4.971503,4.971503,2023-07-25
8.130021307,8.130021307,2023-07-25
6.4831093,6.4831093,2023-07-25
6.7757928,6.7757928,2023-07-25
6.1920394,6.1920394,2023-07-25
3.1571457,3.1571457,2023-07-25
8.498872,8.498872,2023-07-25
5.0386677,5.0386677,2023-07-25
5.4326722,5.4326722,2023-07-25
4.6612209,4.6612209,2023-07-25
6.1451461,6.1451461,2023-07-25
5.813848,5.813848,2023-07-25
3.134444,3.134444,2023-07-25
8.5661012,8.5661012,2023-07-25
5.9389905,5.9389905,2023-07-25
5.3008533,5.3008533,2023-07-25
4.879361455,4.879361455,2023-07-25
13.4875281,13.4875281,2023-07-25
9.168299,9.168299,2023-07-25
6.7404729,6.7404729,2023-07-25
7.8887186,7.8887186,2023-07-25
5.5597351,5.5597351,2023-07-25
3.4185483,3.4185483,2023-07-25
5.5876032,5.5876032,2023-07-25
,,2023-07-25
2.2937483,,2023-07-25
2.8391825,2.8391825,2023-07-25
3.14406,3.14406,2023-07-25
1.9655705,1.9655705,2023-07-25
3.0424376,3.0424376,2023-07-25
,,2023-07-25
4.429927,4.429927,2023-07-26
4.638799,4.638799,2023-07-26
5.0358256,5.0358256,2023-07-26
,,2023-07-26
4.086713,,2023-07-26
3.7247598,3.7247598,2023-07-26
3.447272,,2023-07-26
3.2388205,3.2388205,2023-07-26
3.398877,3.398877,2023-07-26
3.23954006,3.23954006,2023-07-26
3.0676335,,2023-07-26
,,2023-07-26
2.21863,2.21863,2023-07-26
2.816724,,2023-07-26
1.6957577,,2023-07-26
,,2023-07-26
3.693284,3.693284,2023-07-26
,,2023-07-26
4.052943,,2023-07-26
3.9135889,3.9135889,2023-07-26
3.582231,3.582231,2023-07-26
4.5478528,4.5478528,2023-07-26
5.679576,,2023-07-26
4.565209,4.565209,2023-07-26
,,2023-07-26
5.509184,5.509184,2023-07-26
7.2330639,7.2330639,2023-07-26
6.8054274,6.8054274,2023-07-26
2.9992043,2.9992043,2023-07-26
5.9167217,5.9167217,2023-07-26
3.5646792,3.5646792,2023-07-26
6.25301206,,2023-07-26
5.8026026,,2023-07-26
2.8714458,,2023-07-26
5.1835499,,2023-07-26
4.183411,,2023-07-26
6.5561553,,2023-07-26
2.6851116,2.6851116,2023-07-26
5.84371,,2023-07-26
6.928425,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-26
,,2023-07-27
,,2023-07-27
,,2023-07-27
,,2023-07-27
,,2023-07-27
-8.4344,,2023-07-27
,,2023-07-27
,,2023-07-27
-2.357108,,2023-07-27
7.707782,,2023-07-27
-0.749325,,2023-07-27
5.289926,,2023-07-27
6.643007,,2023-07-27
3.469221,3.469221,2023-07-27
3.601365,3.601365,2023-07-27
5.876986,5.876986,2023-07-27
5.153124,5.153124,2023-07-27
5.114294,,2023-07-27
3.6976269,3.6976269,2023-07-27
4.462438,4.462438,2023-07-27
2.171349,,2023-07-27
4.0913586,4.0913586,2023-07-27
,,2023-07-27
5.970425,5.970425,2023-07-27
5.904456,5.904456,2023-07-27
10.975558,10.975558,2023-07-27
7.474755,7.474755,2023-07-27
8.8998353,8.8998353,2023-07-27
7.9768037,7.9768037,2023-07-27
7.6993113,7.6993113,2023-07-27
5.3886114,5.3886114,2023-07-27
5.58647042,5.58647042,2023-07-27
6.823346,6.823346,2023-07-27
4.4266219,,2023-07-27
-4.2542059,,2023-07-27
4.179185,4.179185,2023-07-27
3.7652813,3.7652813,2023-07-27
3.1164001,3.1164001,2023-07-27
5.02070494,5.02070494,2023-07-27
7.895366,7.895366,2023-07-27
7.653086,,2023-07-27
8.585025,,2023-07-27
4.922284,,2023-07-27
12.847974,,2023-07-27
,,2023-07-27
10.47406,,2023-07-27
,,2023-07-27
7.47425,,2023-07-27
,,2023-07-28
,,2023-07-28
,,2023-07-28
,,2023-07-28
,,2023-07-28
15.147206,,2023-07-28
,,2023-07-28
,,2023-07-28
-4.58936,,2023-07-28
,,2023-07-28
,,2023-07-28
-5.797659,-5.797659,2023-07-28
9.63955,,2023-07-28
,,2023-07-28
15.93345,,2023-07-28
,,2023-07-28
8.50968,,2023-07-28
,,2023-07-28
-8.853446,,2023-07-28
6.148023,,2023-07-28
1.789972,,2023-07-28
6.5457545,6.5457545,2023-07-28
1.8615916,1.8615916,2023-07-28
5.0479081,5.0479081,2023-07-28
2.0598884,2.0598884,2023-07-28
5.0937177,5.0937177,2023-07-28
5.9461793,5.9461793,2023-07-28
2.3289636,2.3289636,2023-07-28
5.6882297,5.6882297,2023-07-28
9.124632,9.124632,2023-07-28
9.1894236,9.1894236,2023-07-28
5.2795227,5.2795227,2023-07-28
10.4016,,2023-07-28
4.89986827,,2023-07-28
5.913427,,2023-07-28
6.2623355,,2023-07-28
3.32181,,2023-07-28
6.161533,6.161533,2023-07-28
4.975999,4.975999,2023-07-28
3.23763,3.23763,2023-07-28
6.214558,6.214558,2023-07-28
3.808626,,2023-07-28
-3.654709,,2023-07-28
4.826187,,2023-07-28
2.938039,,2023-07-28
,,2023-07-28
2.434335,,2023-07-28
,,2023-07-28
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
,,2023-07-29
13.109511,,2023-07-29
3.219472,3.219472,2023-07-29
5.663439,5.663439,2023-07-29
3.731846,3.731846,2023-07-29
5.983168,5.983168,2023-07-29
4.579169,4.579169,2023-07-29
5.9414083,5.9414083,2023-07-29
5.181754,5.181754,2023-07-29
5.585151,5.585151,2023-07-29
3.28678,,2023-07-29
3.9212127,3.9212127,2023-07-29
4.014024,4.014024,2023-07-29
10.75757034,10.75757034,2023-07-29
7.682927,7.682927,2023-07-29
-2.846276,,2023-07-29
7.760466,7.760466,2023-07-29
3.8923792,3.8923792,2023-07-29
9.807375,,2023-07-29
4.20163,4.20163,2023-07-29
4.546248,4.546248,2023-07-29
10.427849,10.427849,2023-07-29
2.62301,,2023-07-29
6.294572,6.294572,2023-07-29
6.4294264,,2023-07-29
-9.526002,,2023-07-29
,,2023-07-29
,,2023-07-29
9.857793,,2023-07-29
,,2023-07-29
19.12206,,2023-07-29
4.4863137,,2023-07-29
5.811953,5.811953,2023-07-29
7.317056,,2023-07-29
,,2023-07-29
3.020801,,2023-07-29
4.699472,4.699472,2023-07-30
4.429875,4.429875,2023-07-30
6.508091,6.508091,2023-07-30
8.034388,,2023-07-30
2.361769,,2023-07-30
2.653047,,2023-07-30
,,2023-07-30
4.349232,4.349232,2023-07-30
4.660527,,2023-07-30
3.483244,,2023-07-30
,,2023-07-30
2.203595,,2023-07-30
2.122625,,2023-07-30
3.276264,,2023-07-30
5.6985,5.6985,2023-07-30
5.127774,5.127774,2023-07-30
10.248163,,2023-07-30
4.685876,4.685876,2023-07-30
4.764929,4.764929,2023-07-30
5.388022,5.388022,2023-07-30
3.3313768,,2023-07-30
6.9858868,6.9858868,2023-07-30
8.5489114,8.5489114,2023-07-30
8.7519066,8.7519066,2023-07-30
5.0561006,5.0561006,2023-07-30
8.9727775,8.9727775,2023-07-30
3.935156,3.935156,2023-07-30
-2.5938454,,2023-07-30
2.0004995,2.0004995,2023-07-30
3.2954374,3.2954374,2023-07-30
4.45956812,4.45956812,2023-07-30
4.0927698,4.0927698,2023-07-30
4.44803597,4.44803597,2023-07-30
3.5635325,3.5635325,2023-07-30
5.0479948,5.0479948,2023-07-30
4.96725796,4.96725796,2023-07-30
5.4019615,5.4019615,2023-07-30
5.5625543,5.5625543,2023-07-30
6.6673901,6.6673901,2023-07-30
7.5211252,7.5211252,2023-07-30
8.9489047,8.9489047,2023-07-30
7.0624035,7.0624035,2023-07-30
6.5216647,6.5216647,2023-07-30
8.30651757,8.30651757,2023-07-30
,,2023-07-30
9.274453,,2023-07-30
7.533989,7.533989,2023-07-30
2.556682,2.556682,2023-07-30
,,2023-07-31
,,2023-07-31
,,2023-07-31
-3.3630733,,2023-07-31
16.93674,,2023-07-31
7.775109,,2023-07-31
,,2023-07-31
,,2023-07-31
4.46515,,2023-07-31
4.379769,4.379769,2023-07-31
,,2023-07-31
,,2023-07-31
,,2023-07-31
,,2023-07-31
3.89401,3.89401,2023-07-31
,,2023-07-31
,,2023-07-31
3.268163,3.268163,2023-07-31
9.02278,9.02278,2023-07-31
5.776223,5.776223,2023-07-31
6.921283,,2023-07-31
4.755298,4.755298,2023-07-31
5.2343964,5.2343964,2023-07-31
6.52050152,6.52050152,2023-07-31
5.2213443,5.2213443,2023-07-31
6.2847454,6.2847454,2023-07-31
7.147862,7.147862,2023-07-31
7.1589265,7.1589265,2023-07-31
5.9835719,5.9835719,2023-07-31
6.3821344,6.3821344,2023-07-31
5.0124488,5.0124488,2023-07-31
6.47599503,6.47599503,2023-07-31
4.9280386,4.9280386,2023-07-31
4.2995026,4.2995026,2023-07-31
6.2907812,6.2907812,2023-07-31
3.1550805,3.1550805,2023-07-31
3.672639,3.672639,2023-07-31
4.715056,4.715056,2023-07-31
6.097914,6.097914,2023-07-31
,,2023-07-31
,,2023-07-31
12.18454,,2023-07-31
,,2023-07-31
,,2023-07-31
,,2023-07-31
3.7168771,,2023-07-31
5.260225,,2023-07-31
8.409789,,2023-07-31
,,2023-08-01
,,2023-08-01
5.25417,5.25417,2023-08-01
5.8791001,5.8791001,2023-08-01
5.3449457,,2023-08-01
10.76260348,10.76260348,2023-08-01
,,2023-08-01
7.605844,7.605844,2023-08-01
5.506387,5.506387,2023-08-01
12.745573,12.745573,2023-08-01
,,2023-08-01
4.39759,4.39759,2023-08-01
,,2023-08-01
,,2023-08-01
3.176751,3.176751,2023-08-01
8.381602,8.381602,2023-08-01
6.101623,6.101623,2023-08-01
5.9312446,5.9312446,2023-08-01
4.896757,4.896757,2023-08-01
3.6191191,,2023-08-01
4.2084276,4.2084276,2023-08-01
4.72993775,4.72993775,2023-08-01
4.581408,4.581408,2023-08-01
-3.012097,,2023-08-01
4.0069625,,2023-08-01
8.326094,,2023-08-01
11.4231738,,2023-08-01
0.6465572,,2023-08-01
12.8101751,,2023-08-01
2.516705,2.516705,2023-08-01
3.831536,3.831536,2023-08-01
2.71592444,2.71592444,2023-08-01
,,2023-08-01
5.738419,5.738419,2023-08-01
3.902571,,2023-08-01
4.10322876,4.10322876,2023-08-01
3.9246323,3.9246323,2023-08-01
3.5333997,3.5333997,2023-08-01
3.456169,3.456169,2023-08-01
7.594506,7.594506,2023-08-01
5.23718,5.23718,2023-08-01
6.165635,6.165635,2023-08-01
2.378943,2.378943,2023-08-01
-5.925895,,2023-08-01
8.832048,8.832048,2023-08-01
6.955319,,2023-08-01
,,2023-08-01
,,2023-08-01
,,2023-08-02
,,2023-08-02
,,2023-08-02
12.90463,,2023-08-02
,,2023-08-02
7.530497,,2023-08-02
-0.862586,,2023-08-02
5.063158,,2023-08-02
1.1601,,2023-08-02
,,2023-08-02
4.745561,,2023-08-02
8.541706,,2023-08-02
5.740805,,2023-08-02
,,2023-08-02
,,2023-08-02
4.777924,4.777924,2023-08-02
,,2023-08-02
3.323164,,2023-08-02
,,2023-08-02
,,2023-08-02
4.805815,4.805815,2023-08-02
,,2023-08-02
8.7289172,8.7289172,2023-08-02
11.5459148,11.5459148,2023-08-02
11.1908668,11.1908668,2023-08-02
9.4832414,9.4832414,2023-08-02
8.4539436,8.4539436,2023-08-02
10.65065945,10.65065945,2023-08-02
10.6421354,10.6421354,2023-08-02
6.948272,6.948272,2023-08-02
7.550538923,7.550538923,2023-08-02
6.991425,6.991425,2023-08-02
8.0029997,8.0029997,2023-08-02
6.98168673,6.98168673,2023-08-02
9.4731191,9.4731191,2023-08-02
8.9418125,8.9418125,2023-08-02
9.77024836,9.77024836,2023-08-02
10.36943939,10.36943939,2023-08-02
9.8970433,9.8970433,2023-08-02
9.000829,9.000829,2023-08-02
8.106622,8.106622,2023-08-02
5.4398617,5.4398617,2023-08-02
13.79931,,2023-08-02
5.097813,,2023-08-02
4.182601,,2023-08-02
,,2023-08-02
6.178872,6.178872,2023-08-02
4.8388147,4.8388147,2023-08-02
3.303598,,2023-08-03
,,2023-08-03
3.973108,,2023-08-03
,,2023-08-03
2.2025448,,2023-08-03
,,2023-08-03
4.404128,4.404128,2023-08-03
7.19921613,,2023-08-03
2.841683,,2023-08-03
,,2023-08-03
-5.471549,,2023-08-03
0.31407,,2023-08-03
1.060421,,2023-08-03
7.4033812,,2023-08-03
6.584827,,2023-08-03
4.560773,4.560773,2023-08-03
9.6805265,9.6805265,2023-08-03
7.14404908,7.14404908,2023-08-03
7.0046836,7.0046836,2023-08-03
6.0510377,6.0510377,2023-08-03
3.66855014,3.66855014,2023-08-03
5.9021493,5.9021493,2023-08-03
6.3955669,6.3955669,2023-08-03
6.270841031,6.270841031,2023-08-03
3.7414779,3.7414779,2023-08-03
4.62239905,4.62239905,2023-08-03
6.8404761,6.8404761,2023-08-03
6.1740462,6.1740462,2023-08-03
7.0353471,7.0353471,2023-08-03
6.9998522,6.9998522,2023-08-03
6.3848021,6.3848021,2023-08-03
6.9917014,6.9917014,2023-08-03
6.8400578,6.8400578,2023-08-03
5.9680755,5.9680755,2023-08-03
3.4988909,3.4988909,2023-08-03
4.376479,4.376479,2023-08-03
3.1589859,3.1589859,2023-08-03
7.5954969,7.5954969,2023-08-03
7.3006537,7.3006537,2023-08-03
5.6222939,5.6222939,2023-08-03
8.2089844,8.2089844,2023-08-03
5.6843063,5.6843063,2023-08-03
3.6693066,,2023-08-03
2.752965,,2023-08-03
3.3928918,,2023-08-03
,,2023-08-03
4.9805789,4.9805789,2023-08-03
,,2023-08-03
,,2023-08-04
,,2023-08-04
9.4728662,,2023-08-04
10.97687,,2023-08-04
18.12638,,2023-08-04
,,2023-08-04
,,2023-08-04
,,2023-08-04
12.90467,,2023-08-04
3.6559,,2023-08-04
5.92677,,2023-08-04
6.749557,,2023-08-04
6.287182,,2023-08-04
,,2023-08-04
4.509982,,2023-08-04
3.560295,3.560295,2023-08-04
3.58889,3.58889,2023-08-04
2.364829,,2023-08-04
2.598224,2.598224,2023-08-04
2.8686177,2.8686177,2023-08-04
6.8045657,,2023-08-04
2.589436,2.589436,2023-08-04
3.7156205,3.7156205,2023-08-04
4.3278905,4.3278905,2023-08-04
-3.146652,,2023-08-04
1.537396,1.537396,2023-08-04
3.5025434,3.5025434,2023-08-04
4.8824302,4.8824302,2023-08-04
3.4120127,3.4120127,2023-08-04
0.57191928,0.57191928,2023-08-04
3.3339954,,2023-08-04
,,2023-08-04
4.64559,,2023-08-04
5.8170817,5.8170817,2023-08-04
4.6147862,4.6147862,2023-08-04
8.2552775,8.2552775,2023-08-04
5.2677078,5.2677078,2023-08-04
6.1748119,6.1748119,2023-08-04
5.8093894,5.8093894,2023-08-04
4.1216002,4.1216002,2023-08-04
6.6570992,6.6570992,2023-08-04
