TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20070103,3.11,2.793,0.825,3.638,1.085,35.543,314.572,0.533,97.552,2.078,2.121
20070104,4.907,4.638,0.987,5.355,0.768,20.365,326.418,1.317,96.564,3.437,2.926
20070105,5.213,5.204,0.509,5.229,0.977,30.66,328.217,0.988,96.985,0.602,2.872
20070106,6.063,5.694,1.866,6.678,1.721,41.063,320.946,1.403,97.006,0.581,2.093
20070107,7.623,7.479,1.035,7.864,0.488,22.687,333.108,1.038,96.709,3.439,2.063
20070108,6.972,6.65,1.969,7.507,1.57,27.531,321.36,1.294,96.086,2.283,2.897
20070109,9.445,8.982,0.758,10.218,0.867,34.944,337.523,1.107,96.538,1.588,2.756
20070110,8.196,8.493,2.812,7.702,3.071,54.481,311.689,1.459,96.754,0.09,1.389
20070111,10.107,10.219,0.665,9.922,0.983,47.587,339.04,3.53,96.99,4.241,4.515
20070112,8.088,8.206,0.991,7.891,0.726,26.285,328.392,2.133,97.337,3.6,3.807
20070113,6.542,5.933,1.602,7.558,2.745,63.349,293.5,1.165,97.282,0.01,1.32
20070114,6.248,5.129,1.822,8.114,1.339,25.5,318.952,0.758,97.482,0.312,1.86
20070115,2.34,1.984,0.746,2.932,1.209,50.554,303.96,0.071,97.309,0.002,0.608
20070116,4.146,3.912,1.776,4.535,1.749,44.753,307.246,0.591,96.94,0.007,0.747
20070117,7.912,7.581,2.051,8.417,2.036,56.994,318.109,2.325,96.797,0.906,2.214
20070118,10.948,10.847,0.704,11.102,0.736,16.278,347.847,3.679,96.182,4.202,6.328
20070119,12.082,11.902,0.346,12.357,0.179,9.316,367.592,2.543,96.665,2.991,6.038
20070120,10.538,10.204,0.828,11.048,1.762,62.386,326.108,2.417,96.846,0.041,3.132
20070121,7.503,7.605,2.716,7.348,0.616,47.713,317.038,2.885,96.447,2.554,3.43
20070122,2.686,2.476,0.534,3.007,1.029,30.337,314.233,0.761,95.953,2.114,1.879
20070123,0.096,-0.134,1.663,0.446,0.437,30.079,317.83,0.103,94.729,3.74,4.145
20070124,-5.013,-5.006,1.373,-5.023,0.415,34.06,299.695,0.087,94.742,5.693,2.363
20070125,-6.112,-6.433,0.99,-5.622,0.752,44.58,274.765,0.194,95.76,0.444,3.624
20070126,-6.785,-7.181,1.143,-6.18,1.359,61.346,246.792,0.233,96.567,0.166,1.76
20070127,-3.097,-3.929,2.24,-1.829,1.704,49.943,289.065,0.417,97.26,1.629,2.112
20070128,-0.556,-1.271,1.434,0.536,2.266,89.395,273.524,0.575,97.561,0.013,1.728
20070129,0.296,-0.464,1.939,1.458,2.881,76.249,281.384,0.517,97.027,0.037,1.277
20070130,-0.163,-0.984,1.908,1.09,3.262,80.666,271.964,0.421,96.82,0.0,1.676
20070131,-0.817,-1.263,1.837,-0.136,2.343,87.387,274.742,0.278,96.806,0.0,0.697
20070201,0.858,0.383,1.612,1.583,1.793,38.787,307.746,0.246,97.158,0.107,1.154
20070202,2.085,1.518,1.455,2.95,2.505,92.906,285.002,0.646,97.401,0.02,1.069
20070203,3.096,2.303,1.061,4.207,1.452,50.723,307.411,0.77,97.573,0.064,2.574
20070204,1.637,1.004,1.602,2.524,2.963,98.911,260.629,1.001,97.257,0.031,2.668
20070205,2.967,1.901,2.929,4.461,3.669,93.985,276.761,1.505,96.372,0.42,1.519
20070206,2.39,2.6,1.152,2.121,0.337,21.854,324.182,0.099,95.213,8.575,1.32
20070207,2.871,2.803,1.057,2.96,1.251,44.999,308.645,0.325,94.619,4.068,0.849
20070208,4.262,4.305,1.231,4.206,1.524,39.724,314.704,0.546,94.511,7.131,2.085
20070209,4.353,3.835,1.87,5.02,3.458,108.25,280.349,1.332,95.105,0.508,1.23
20070210,3.665,3.661,1.163,3.67,1.783,46.713,308.366,0.891,95.298,1.796,1.413
20070211,5.78,5.721,2.253,5.856,2.341,61.22,317.482,1.452,95.38,5.792,3.245
20070212,6.594,6.207,0.889,7.09,1.293,33.151,325.554,1.237,94.888,6.327,3.331
20070213,4.699,4.27,1.076,5.251,0.856,51.2,315.372,0.991,95.697,4.375,3.94
20070214,2.877,2.745,2.562,3.046,1.535,29.135,314.827,0.3,95.465,4.168,0.888
20070215,5.913,5.25,1.353,6.767,1.739,94.416,311.872,1.447,96.494,4.867,1.757
20070216,4.072,3.083,2.871,5.344,4.227,127.297,264.257,2.114,96.6,1.397,1.521
20070217,3.462,2.958,2.231,4.109,4.077,116.604,272.409,1.27,96.12,0.868,1.085
20070218,5.023,4.339,3.188,5.904,4.503,127.78,272.838,2.091,95.966,0.34,1.075
20070219,6.076,5.222,2.044,7.173,3.611,100.718,307.981,1.775,95.891,0.155,1.331
20070220,5.334,4.75,2.818,6.084,4.568,127.905,280.418,1.799,95.691,0.04,0.652
20070221,6.3,5.617,3.427,7.178,5.198,132.358,279.338,3.256,95.931,0.021,1.054
20070222,7.763,7.184,2.334,8.447,4.078,125.64,294.376,3.603,95.844,0.077,0.733
20070223,7.623,6.735,1.944,8.672,3.662,109.369,296.649,3.255,95.689,0.267,1.063
20070224,5.864,5.959,1.732,5.751,2.263,61.609,301.296,1.648,95.393,4.283,2.249
20070225,5.674,5.518,0.623,5.843,0.391,54.035,309.788,1.132,95.125,5.897,2.909
20070226,4.457,4.329,0.221,4.596,0.386,41.761,334.404,0.138,95.685,8.785,3.565
20070227,4.766,4.296,1.117,5.278,1.654,73.985,325.958,1.365,96.356,4.468,3.312
20070228,9.199,8.598,0.695,9.852,0.754,104.867,331.622,2.264,95.54,3.651,4.732
20070301,7.813,7.334,1.226,8.333,0.665,46.583,338.787,2.114,95.062,13.187,5.224
20070302,5.669,5.147,1.837,6.236,2.156,88.306,332.308,1.355,95.46,13.392,2.654
20070303,9.17,8.178,1.087,10.249,0.281,83.127,329.853,2.319,95.657,9.338,4.331
20070304,7.575,6.601,2.648,8.634,4.434,159.036,284.642,2.93,96.444,0.049,1.374
20070305,6.448,5.528,1.38,7.448,0.88,50.066,304.488,1.394,96.557,2.541,1.887
20070306,5.913,5.15,4.46,6.744,5.233,139.678,299.655,2.229,96.209,0.512,0.659
20070307,7.965,7.534,0.75,8.434,1.42,85.489,336.442,1.581,95.244,5.32,1.48
20070308,6.699,6.089,1.014,7.361,1.436,70.904,323.808,1.321,96.244,4.184,1.568
20070309,5.101,4.158,3.054,6.126,3.99,129.687,300.966,2.23,97.222,1.15,1.23
20070310,4.376,3.741,1.611,5.011,2.284,125.88,308.893,1.963,97.847,5.108,2.353
20070311,4.197,3.381,3.273,5.013,4.096,183.033,263.513,2.95,97.674,0.0,2.684
20070312,6.318,5.457,4.654,7.178,5.74,184.117,272.625,3.969,97.122,0.0,0.617
20070313,8.67,7.812,4.732,9.528,5.549,184.005,280.013,5.265,97.221,0.0,0.362
20070314,8.561,7.578,3.14,9.544,4.828,183.796,287.033,3.705,97.479,0.0,1.662
20070315,8.777,8.237,3.56,9.316,4.697,186.412,289.316,2.937,97.223,0.0,1.217
20070316,9.341,8.852,2.822,9.83,4.239,147.197,314.378,3.2,96.977,0.005,0.696
20070317,7.229,6.747,1.657,7.712,3.022,149.982,303.838,2.61,97.004,0.011,1.894
20070318,7.64,6.023,1.325,9.127,3.115,167.987,316.068,2.499,95.884,6.519,4.205
20070319,1.818,1.279,1.258,2.314,1.081,124.717,301.243,0.657,94.138,7.268,2.987
20070320,-0.136,-0.42,0.837,0.125,1.461,72.69,297.0,0.634,94.285,7.79,2.175
20070321,0.594,-0.321,0.874,1.435,1.889,142.174,285.551,0.531,95.042,6.293,1.185
20070322,0.109,-0.412,1.489,0.589,1.304,121.589,296.147,0.453,95.573,4.391,2.603
20070323,0.165,0.005,0.558,0.313,0.491,88.801,317.885,0.145,95.287,13.774,3.455
20070324,0.141,-0.53,1.322,0.758,2.028,118.533,300.608,0.337,95.287,1.709,1.094
20070325,1.936,1.182,2.811,2.575,2.823,149.0,291.897,0.805,95.747,0.062,2.199
20070326,5.95,4.411,5.066,7.252,5.247,214.092,284.233,2.584,96.057,0.0,0.838
20070327,7.688,7.054,2.954,8.225,4.217,169.978,297.477,3.229,96.062,1.159,0.848
20070328,7.582,6.605,2.419,8.408,4.215,180.203,294.764,3.348,96.049,2.566,0.893
20070329,7.376,5.768,2.024,8.736,3.583,185.324,290.987,2.844,95.976,1.672,1.347
20070330,6.835,5.082,1.921,8.319,2.624,156.328,309.501,2.123,95.581,3.263,1.137
20070331,3.864,3.224,2.753,4.405,3.152,185.844,299.699,1.334,95.96,1.451,1.298
20070401,6.461,5.506,3.75,7.269,4.626,204.586,299.185,1.901,96.599,0.205,1.437
20070402,10.278,8.84,3.925,11.494,4.658,229.905,301.58,4.507,96.738,0.365,0.718
20070403,9.63,8.483,1.4,10.601,2.514,205.253,308.562,3.379,95.867,3.665,0.732
20070404,4.308,4.853,1.609,3.847,1.299,87.421,333.047,0.745,95.576,8.884,4.44
20070405,7.222,6.444,2.271,7.88,3.668,239.887,279.386,3.256,96.225,0.109,2.593
20070406,9.708,8.285,4.658,10.912,5.415,247.184,285.696,5.273,96.515,0.509,1.773
20070407,12.276,11.025,3.266,13.335,4.774,228.621,304.635,6.09,96.536,0.592,0.733
20070408,9.469,8.793,1.116,9.995,1.326,202.813,308.496,3.012,96.643,0.163,2.484
20070409,11.861,10.368,4.369,12.928,5.076,212.942,300.803,6.137,96.526,0.232,1.017
20070410,13.01,11.344,2.463,14.2,4.689,249.742,296.629,6.79,96.592,0.04,0.945
20070411,13.337,11.79,3.346,14.442,5.001,261.579,296.912,6.463,96.642,0.04,1.968
20070412,15.209,13.369,3.877,16.523,5.109,264.289,310.291,8.448,96.504,0.04,1.112
20070413,17.176,15.566,3.811,18.325,4.647,270.685,316.137,11.038,96.313,0.04,1.386
20070414,17.932,16.543,3.827,18.924,4.888,267.045,314.304,12.021,96.454,0.04,1.108
20070415,18.189,16.783,3.241,19.193,5.217,267.823,318.648,11.499,96.628,0.04,1.012
20070416,17.05,15.314,3.037,18.289,4.693,272.18,309.845,10.484,96.519,0.021,1.715
20070417,16.876,15.108,3.716,18.138,4.954,278.607,307.643,11.271,96.391,0.02,0.689
20070418,12.909,11.98,1.694,13.573,2.285,198.957,319.894,5.15,96.528,0.102,1.921
20070419,11.989,10.402,3.521,13.123,5.126,286.069,297.622,6.571,96.376,0.06,2.041
20070420,13.769,11.611,3.155,15.311,5.022,286.739,299.33,7.663,96.315,0.06,1.435
20070421,14.325,12.921,4.759,15.328,5.565,290.549,299.706,8.219,96.437,0.056,1.103
20070422,16.19,14.63,4.189,17.304,5.228,281.523,310.027,9.605,96.676,0.04,0.632
20070423,17.521,15.378,3.101,19.051,4.716,259.884,323.97,11.156,96.861,0.04,0.954
20070424,18.075,16.214,2.964,19.404,4.079,242.253,331.76,10.46,96.585,0.108,0.944
20070425,18.887,17.397,3.872,19.951,5.19,299.325,320.798,11.905,96.151,0.252,1.279
20070426,18.269,17.037,3.361,19.076,4.755,300.656,329.721,10.884,96.18,0.251,1.322
20070427,17.783,16.059,1.487,18.912,2.461,206.093,354.536,8.127,96.567,0.89,1.322
20070428,16.751,15.552,2.526,17.536,3.362,184.959,336.284,6.739,96.659,1.824,1.083
20070429,17.3,15.432,1.217,18.524,3.254,246.584,335.167,6.618,96.197,5.409,1.292
20070430,15.686,14.076,1.18,16.652,2.469,262.675,329.49,5.497,95.689,3.84,1.792
20070501,14.387,13.021,2.984,15.207,4.108,269.28,316.911,8.247,95.627,0.305,2.292
20070502,11.978,11.06,1.041,12.528,2.659,209.944,319.898,5.39,95.538,5.19,2.068
20070503,12.225,10.278,2.225,13.394,3.17,237.454,326.391,3.953,95.702,2.328,1.105
20070504,11.785,10.65,2.138,12.467,2.817,146.255,336.649,2.456,95.197,5.914,1.531
20070505,10.815,10.768,0.326,10.844,0.369,37.437,368.206,0.221,95.301,32.048,1.381
20070506,12.668,11.56,1.673,13.333,2.659,194.047,339.731,2.893,96.163,4.352,1.298
20070507,12.815,11.808,2.092,13.419,2.51,160.47,344.61,3.757,96.547,0.232,2.909
20070508,14.122,13.786,0.55,14.323,1.19,116.861,368.254,3.235,96.48,6.415,4.917
20070509,14.805,13.429,0.852,15.63,1.674,153.358,358.381,4.497,96.623,1.7,4.639
20070510,16.45,13.947,3.58,17.951,4.775,287.46,319.403,9.331,96.391,0.009,2.446
20070511,16.224,15.155,0.74,16.866,1.074,211.588,345.349,7.504,95.883,0.237,3.844
20070512,16.59,14.995,1.632,17.546,2.633,256.31,339.159,6.933,96.039,2.601,3.217
20070513,18.147,16.234,4.409,19.294,4.952,299.955,334.761,8.969,95.674,0.812,1.693
20070514,12.979,12.639,4.079,13.183,1.838,105.098,360.072,2.472,95.728,13.472,2.263
20070515,8.638,7.764,0.556,9.162,1.345,159.744,337.218,1.362,96.323,7.914,2.509
20070516,9.488,7.53,2.01,10.561,2.916,236.489,320.75,2.432,96.186,6.581,2.322
20070517,10.071,10.12,1.769,10.045,1.749,29.437,364.62,0.423,95.901,17.367,3.198
20070518,13.567,12.339,2.651,14.24,3.957,261.576,335.258,4.094,96.411,1.195,1.247
20070519,16.749,14.635,4.155,17.908,5.135,327.842,318.675,7.929,96.101,0.0,1.026
20070520,18.249,16.252,3.629,19.344,4.556,267.913,348.265,7.517,95.957,0.982,1.081
20070521,20.104,17.724,1.156,21.409,3.6,303.225,352.135,8.03,96.246,2.967,0.714
20070522,19.812,18.498,2.289,20.532,3.62,272.544,360.653,6.527,96.534,1.259,1.203
20070523,19.943,17.742,2.089,21.044,3.681,281.361,356.409,6.874,96.415,1.052,1.377
20070524,20.35,18.103,3.366,21.474,4.826,286.219,364.191,8.193,96.16,0.432,0.858
20070525,21.787,19.705,1.578,22.827,3.381,246.936,359.532,10.011,95.746,0.242,1.422
20070526,19.523,17.673,0.753,20.448,2.071,243.807,352.122,7.664,95.166,1.774,1.742
20070527,15.289,14.763,0.953,15.551,0.821,169.566,363.309,3.756,94.811,7.635,1.829
20070528,7.565,9.081,1.779,6.807,0.896,80.217,346.719,0.469,94.72,17.942,2.213
20070529,7.275,7.005,0.591,7.41,0.352,65.149,342.47,0.695,95.471,5.847,3.563
20070530,10.539,8.247,3.843,11.685,4.192,328.553,301.186,4.752,96.012,0.015,1.396
20070531,13.944,12.064,1.313,14.885,3.32,220.803,345.567,4.312,95.826,11.394,1.16
20070601,10.909,10.568,0.709,11.079,0.818,85.946,362.492,0.589,96.086,16.091,1.774
20070602,11.748,10.91,1.726,12.167,2.087,98.347,365.211,0.963,96.561,4.533,1.074
20070603,14.745,12.679,2.866,15.777,3.459,204.821,354.887,3.289,96.52,0.798,1.927
20070604,16.973,14.546,1.87,18.186,3.849,215.041,352.654,3.81,96.412,5.24,1.284
20070605,17.79,15.844,3.08,18.764,4.463,230.297,360.498,4.985,96.171,1.375,2.064
20070606,18.328,17.335,1.634,18.824,3.218,213.344,358.042,5.087,95.881,0.891,2.07
20070607,19.002,17.114,0.338,19.946,2.539,193.23,368.851,3.967,95.899,6.946,0.998
20070608,19.177,17.595,1.734,19.968,3.388,197.423,376.661,4.017,96.262,4.062,1.04
20070609,20.034,18.619,1.311,20.742,2.863,236.255,364.9,5.131,96.35,4.842,0.691
20070610,19.141,17.137,1.363,20.143,3.699,241.358,363.291,4.611,96.184,9.395,0.803
20070611,17.471,16.689,0.785,17.862,1.568,154.523,378.299,2.315,96.119,10.71,1.183
20070612,18.609,16.982,1.046,19.423,2.769,223.572,381.718,3.669,95.966,6.541,1.35
20070613,19.389,17.94,1.886,20.114,3.165,229.187,363.953,5.013,95.708,5.275,0.62
20070614,20.809,18.524,1.366,21.951,3.85,250.617,360.299,8.781,95.486,1.772,1.207
20070615,15.234,14.866,2.155,15.418,1.382,45.157,366.71,1.473,95.538,21.508,1.624
20070616,16.26,14.211,2.408,17.284,3.504,254.978,336.315,5.523,95.828,3.196,1.857
20070617,18.071,15.414,2.362,19.4,4.515,282.508,351.848,7.36,95.71,3.596,0.825
20070618,19.264,17.29,2.268,20.251,3.234,242.19,372.699,5.127,95.995,18.729,1.227
20070619,21.937,19.575,3.117,23.118,4.736,320.959,355.688,10.261,96.058,3.962,1.588
20070620,22.249,20.487,1.134,23.13,2.988,219.005,381.681,7.949,96.041,5.559,1.181
20070621,17.782,17.79,0.784,17.778,1.338,123.253,380.775,3.41,96.068,11.645,1.934
20070622,16.022,15.219,0.871,16.424,2.041,187.177,355.004,4.336,96.041,5.236,1.835
20070623,15.742,14.332,1.239,16.448,2.294,232.873,339.261,5.548,96.222,0.454,2.715
20070624,17.869,15.849,3.69,18.878,4.621,303.428,343.761,7.187,96.165,0.751,0.987
20070625,16.146,15.04,2.621,16.699,1.552,178.347,369.569,2.982,95.679,13.53,2.036
20070626,12.579,11.509,0.353,13.114,1.447,155.498,343.004,2.981,95.615,2.948,4.838
20070627,11.2,10.681,0.354,11.46,0.97,160.403,352.379,1.533,95.851,7.676,2.645
20070628,12.803,11.324,1.49,13.543,2.435,187.097,344.457,3.789,96.227,0.98,2.323
20070629,15.452,13.628,2.498,16.365,4.244,261.824,342.448,6.165,96.376,0.098,1.593
20070630,17.737,16.241,2.431,18.485,3.813,254.252,353.803,7.08,96.47,0.095,1.224
20070701,18.888,16.394,1.364,20.136,4.088,243.348,362.829,6.128,95.974,1.585,0.97
20070702,14.992,14.856,1.247,15.061,0.812,137.326,369.511,1.65,95.913,20.904,1.88
20070703,13.685,12.739,0.259,14.158,1.651,107.358,363.266,1.831,95.736,14.878,1.828
20070704,12.191,12.242,1.085,12.166,0.318,188.826,340.376,2.201,95.809,13.489,3.737
20070705,12.341,11.612,1.459,12.705,1.802,199.255,343.987,2.47,96.459,3.642,3.777
20070706,15.631,14.459,2.972,16.217,2.828,119.625,364.058,4.595,96.367,0.652,3.223
20070707,18.559,16.614,2.622,19.531,4.157,262.974,353.578,6.908,96.479,0.245,1.483
20070708,17.345,17.016,0.95,17.509,1.767,152.765,362.435,2.855,96.429,6.367,0.987
20070709,14.19,13.961,2.555,14.304,0.531,113.436,366.302,1.684,96.171,25.323,2.439
20070710,10.445,9.698,0.53,10.818,1.251,178.999,343.468,1.411,96.22,6.692,2.463
20070711,11.963,10.92,1.359,12.484,1.797,195.04,352.66,1.61,96.333,4.88,1.868
20070712,14.934,13.397,2.492,15.703,3.442,207.82,347.845,4.551,96.656,0.833,1.979
20070713,18.918,16.893,3.624,19.93,5.448,329.767,339.922,8.689,96.596,0.0,0.855
20070714,22.603,19.982,2.912,23.914,5.254,308.335,355.101,11.56,96.557,0.007,0.919
20070715,24.294,22.407,3.369,25.237,5.698,300.852,366.456,13.354,96.414,0.003,0.882
20070716,24.969,22.984,2.576,25.962,5.024,317.571,365.111,15.294,96.235,0.0,0.967
20070717,22.285,21.61,1.105,22.622,3.026,258.908,370.481,10.061,96.529,0.217,1.27
20070718,20.999,19.634,1.54,21.682,3.36,161.316,385.429,5.502,96.602,6.579,1.261
20070719,20.931,19.207,1.677,21.793,3.276,229.454,376.424,5.086,96.321,0.676,0.967
20070720,20.702,19.069,0.944,21.519,2.55,212.929,376.931,5.089,96.239,4.058,1.844
20070721,16.997,16.064,0.97,17.463,1.011,61.544,391.945,1.909,96.332,12.52,1.655
20070722,16.434,14.989,1.531,17.226,2.77,228.69,356.664,3.782,96.202,4.114,1.121
20070723,17.152,14.312,1.371,18.71,4.084,215.81,359.353,4.904,95.345,12.041,1.608
20070724,15.256,13.805,0.766,16.052,1.893,176.146,353.563,3.089,95.704,7.036,2.883
20070725,16.988,14.886,2.65,18.141,4.059,270.922,339.46,5.949,96.437,0.137,0.969
20070726,19.743,17.641,2.97,20.896,4.948,301.658,342.509,9.005,96.239,0.003,0.823
20070727,20.637,18.761,1.599,21.665,3.115,262.403,358.563,8.779,96.416,0.97,2.07
20070728,19.754,17.922,1.519,20.759,2.883,210.562,363.0,7.659,96.56,0.487,2.652
20070729,18.802,17.248,0.757,19.654,2.257,199.43,375.086,5.21,96.388,15.373,3.146
20070730,14.427,13.668,1.439,14.842,1.841,222.886,342.237,4.413,96.433,10.979,1.751
20070731,13.6,11.246,3.469,15.012,4.822,297.126,309.056,6.165,96.453,0.001,1.952
20070801,16.096,14.593,4.446,16.998,5.875,301.344,323.639,6.368,96.21,0.0,1.654
20070802,17.496,16.882,0.609,17.864,0.719,144.042,362.721,3.115,96.154,6.878,2.252
20070803,15.881,15.189,1.422,16.296,2.419,212.075,363.97,3.038,96.783,4.062,1.396
20070804,17.479,15.459,3.511,18.692,4.34,295.533,335.22,6.004,96.98,0.0,2.014
20070805,20.069,18.312,3.924,21.123,4.766,307.051,336.074,8.652,96.396,0.0,1.342
20070806,21.632,19.259,2.2,23.056,3.956,255.207,367.49,8.11,95.902,4.865,1.199
20070807,17.534,17.474,1.295,17.57,0.305,39.213,399.374,0.82,95.956,12.18,1.407
20070808,13.656,13.748,1.612,13.601,0.596,34.469,386.822,0.545,95.941,29.247,2.114
20070809,10.749,10.601,0.236,10.839,0.349,42.661,374.057,0.311,95.981,29.153,3.116
20070810,12.99,12.172,1.856,13.481,1.76,118.071,373.905,1.857,96.057,0.955,1.501
20070811,16.0,15.118,1.84,16.53,2.536,123.452,375.853,2.134,96.043,0.773,1.342
20070812,17.23,15.534,3.036,18.248,3.92,198.564,366.971,3.115,95.861,4.952,0.843
20070813,18.807,17.234,1.441,19.75,2.523,211.878,363.791,4.263,96.0,9.823,1.167
20070814,19.864,18.185,2.326,20.871,3.463,211.941,370.275,5.222,96.043,2.298,1.038
20070815,23.541,21.268,2.639,24.905,3.975,256.945,382.768,10.938,95.785,0.0,1.424
20070816,17.992,18.648,2.947,17.562,0.783,152.728,371.005,4.59,96.044,0.731,2.687
20070817,15.483,14.606,1.001,16.058,1.639,190.23,354.116,4.138,96.622,3.764,0.953
20070818,16.015,14.507,2.029,17.003,3.235,182.376,355.21,5.003,96.371,0.146,1.232
20070819,16.912,15.068,1.588,18.12,2.658,201.391,351.831,4.84,95.9,6.175,1.069
20070820,13.613,13.363,0.927,13.792,0.672,97.214,365.734,1.778,95.6,4.699,1.354
20070821,12.577,11.975,1.263,13.007,1.54,108.1,357.134,1.011,95.289,2.659,0.997
20070822,14.567,13.02,2.368,15.673,3.051,206.476,340.845,3.883,95.676,0.452,2.004
20070823,16.372,14.561,1.823,17.666,3.175,212.345,346.114,4.48,96.092,2.187,1.015
20070824,18.095,16.359,2.949,19.334,3.659,229.244,343.934,6.281,96.86,0.017,0.797
20070825,20.026,18.395,2.835,21.191,4.04,233.742,353.705,7.447,97.342,0.007,0.727
20070826,20.144,18.566,2.755,21.271,4.006,225.0,353.832,6.922,97.272,0.0,0.795
20070827,20.641,19.34,2.24,21.571,3.403,237.914,360.962,7.058,96.765,0.0,0.986
20070828,17.616,16.924,0.998,18.11,2.119,171.959,375.721,1.893,96.324,10.628,1.365
20070829,15.879,15.658,1.297,16.037,0.578,52.709,393.788,0.052,95.928,30.731,1.348
20070830,13.599,13.293,0.884,13.817,1.537,67.454,372.381,1.109,96.218,8.052,2.325
20070831,13.648,12.55,2.49,14.433,3.981,165.919,342.431,3.632,96.63,0.269,1.484
20070901,14.661,13.93,1.244,15.184,2.199,145.376,351.63,3.042,96.772,0.906,1.211
20070902,15.161,14.051,2.115,15.953,3.681,168.325,349.174,4.002,96.632,0.177,0.824
20070903,14.416,13.076,0.639,15.373,1.857,125.928,361.896,2.522,96.271,5.965,2.686
20070904,10.05,9.25,1.402,10.621,1.294,156.37,332.649,1.687,96.671,4.554,1.777
20070905,8.895,7.521,2.333,9.963,3.707,176.329,310.729,3.046,97.265,0.743,1.554
20070906,9.266,8.108,3.196,10.167,4.082,140.494,327.93,2.696,97.222,0.806,1.097
20070907,12.135,11.203,1.485,12.923,2.373,123.522,355.135,1.976,97.125,0.526,1.979
20070908,13.276,11.937,2.152,14.41,3.689,171.089,335.872,3.021,96.95,0.018,2.228
20070909,13.435,12.057,1.603,14.6,3.026,157.064,341.481,2.833,96.634,0.564,1.556
20070910,12.974,11.909,3.049,13.875,4.252,198.119,331.638,3.521,96.461,0.236,2.027
20070911,12.586,12.107,1.481,12.992,1.948,138.75,342.906,3.805,96.635,0.783,2.186
20070912,11.809,10.2,2.882,13.17,4.369,205.914,311.725,3.32,96.949,0.001,2.335
20070913,13.091,11.713,3.022,14.257,4.613,209.692,316.194,2.94,96.895,0.0,1.571
20070914,15.899,13.982,3.119,17.521,4.736,170.08,343.953,4.076,96.674,1.114,1.47
20070915,16.093,14.652,1.702,17.311,3.539,194.989,335.479,4.452,96.909,0.096,1.311
20070916,15.684,13.83,3.677,17.253,5.367,197.016,338.829,4.175,96.589,0.004,0.905
20070917,17.274,15.274,1.625,18.966,3.904,172.993,349.458,5.352,96.064,2.931,1.374
20070918,11.442,11.856,2.958,11.093,1.326,88.869,348.122,0.974,96.241,31.944,2.552
20070919,9.294,8.216,1.647,10.206,2.865,119.782,327.699,2.312,96.968,0.139,1.113
20070920,9.658,8.417,3.845,10.8,5.09,187.532,306.834,2.88,97.03,0.005,0.483
20070921,12.566,11.061,3.656,13.95,5.707,195.904,315.338,3.795,96.967,0.0,0.415
20070922,15.072,13.546,2.871,16.476,4.8,176.438,331.576,4.948,96.918,0.011,0.552
20070923,15.894,14.564,2.615,17.117,4.173,161.034,346.911,4.521,96.885,0.148,0.57
20070924,16.628,15.037,1.814,18.092,3.955,169.603,344.075,4.668,96.477,0.816,1.277
20070925,11.413,11.587,2.234,11.253,0.709,85.366,348.389,1.531,96.351,8.42,1.375
20070926,8.392,7.748,0.471,8.983,1.301,87.529,331.65,0.782,95.878,4.358,0.849
20070927,7.801,7.569,0.936,8.015,1.467,72.719,341.278,0.783,95.15,7.387,1.066
20070928,8.79,8.127,1.616,9.4,1.38,82.61,342.525,1.365,95.355,2.545,2.668
20070929,11.632,10.504,1.586,12.67,3.624,157.417,326.278,3.45,96.213,0.52,2.0
20070930,12.672,11.777,1.202,13.566,1.636,58.229,356.917,1.933,96.834,0.333,0.795
